ar	Relevant
ويؤيد المجلس فكرة إنشاء وحدة للمساعدة في مجال سيادة القانون داخل الأمانة العامة، ويتطلع إلى تلقي مقترحات الأمانة العامة بشأن تنفيذ التوصيات الواردة في الفقرة 65 من تقرير الأمين العام عن سيادة القانون والعدالة الانتقالية في مجتمعات الصراع ومجتمعات ما بعد الصراع (S/2004/616).	1
6. كان لانتهاء الصراع في عام 1999 آثار عميقة على العلاقة بين مختلف الطوائف في كوسوفو، ولا سيما بين ألبان كوسوفو وصرب كوسوفو.	0
بالإضافة إلى ذلك، هناك سلسلة من الجماعات الفلسطينية المسلحة العاملة في البلاد داخل مخيمات اللاجئين وخارجها.	1
ويعرب المجلس عن بالغ قلقه من أن المدنيين لا يزالون يشكلون غالبية ضحايا أعمال العنف التي ترتكبها الأطراف في النزاعات المسلحة، بما في ذلك نتيجة للاستهداف المتعمد والاستخدام العشوائي والمفرط للقوة واستخدام المدنيين كدروع بشرية والعنف الجنسي والعنف القائم على أساس نوع الجنس، فضلا عن جميع الأعمال الأخرى التي تنتهك القانون الدولي الساري.	1
484. وفي المناقشات التي جرت مع اللجنة بشأن منهجية عمل لجان اﻻغتصاب، تم التشديد كثيرا على الدعاية الواسعة لوﻻية اللجان.	1
420. يقيِّم الفرع أدناه فعالية التدابير التي اتخذتها حكومة السودان ولا سيما للتحقيق في الجرائم وتقديم مرتكبيها إلى العدالة.	0
وحدة الاستخبارات المالية: تم تأسيسها وتشغيلها	0
"""ويدعو مجلس الأمن بوروندي إلى منع تقديم أي دعم من أراضيها إلى الجماعات المسلحة في جمهورية الكونغو الديمقراطية."	1
30. وبصفة عامة كان موقف السلطات الحكومية من اللجنة متعاونا.	1
كما أنه يركز على حظر وحجب مواقع الإنترنت التي تحتوي على مواد متطرفة وعلى تنظيم المشاكل في هذا المجال.	1
"توصي اللجنة بمحاكمة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة أسلحة الشرطة الوطنية لتيمور - ليشتي الوطنية واستخدامها ونقلها بصورة غير مشروعة في 8 و/أو 21 أيار/مايو: روجيريو لوباتو، وإيوزيبيو سالسينها، وأنطونيو دا كروز، وفيسنتي دا كونسيكاو، الملقب بـ ""راي لوس""، وماتيوس دوس سانتوس بيريرا، الملقب بـ ""موراكات""، ولياندرو لوباتو، الملقب بـ ""غراي هارانا""، وأنطونيو لورديس، الملقب بـ ""55""، وماركوس دا سيلفا بيدادي، الملقب بـ ""لاباداي""، وفرانسيسكو وسانتا كروز."	1
وقد جرّمت جميع الدول الآن في قانونها المحلي توفير الملاذ الآمن للإرهابيين ومؤيديهم واستخدام أراضيها لارتكاب أعمال إرهابية أو الإعداد لها ضد دول أخرى أو مواطنيها.	1
195. وقد أعطت هذه القراءة للمعلومات من قبل بعض المصادر بعدا إضافيا للصراع.	0
بعد الهجوم، ذهب جميع سكان المنطقة إلى كايلك.	1
بعض هؤلاء المجندين من رابطة الشباب الشيوعي من الجيش الماوي والميليشيا الماويين تحت سن 18 عامًا.	1
31. وترى الدولة أن انتشار المسيحية يشكل تهديداً خطيراً بوجه خاص، لأنها تتحدى إيديولوجياً عبادة الشخصية الرسمية وتوفر منبراً للتنظيم والتفاعل الاجتماعي والسياسي خارج نطاق الدولة.	1
وترى هذه الدولة أن مثل هذا النشاط، في أكثر أشكاله تطرفًا، غالبًا ما يؤدي إلى التطرف العنيف والخسائر في الأرواح.	1
634. ويتضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبها الجنجويد وجنود الحكومة في دارفور كان واسع الانتشار ومنهجيا، وبالتالي قد يرقى إلى مستوى الجريمة ضد الإنسانية.	1
تم فصل النساء والأطفال عن الرجال، واحتجزوا في منطقة حول المسجد، ثم اقتادهم خاطفوهم لاحقًا ليتم اغتصابهم.	1
وفي ذلك الاجتماع، اتفق الطرفان على مزيد من التعاون بشأن قضايا مسح السكك الحديدية وعودة اللاجئين والنازحين داخلياً.	1
452. بموجب المادة 31 من قانون الأمن القومي، وبموجب أمر صادر عن المدير العام يمكن لرجل الأمن أن يقوم باعتقال شخص أو تفتيشه أو احتجازه والتحقيق معه. ولديه مهلة ثﻻثة أيام يقدم خﻻلها للشخص المعتقل أسباب اعتقاله واحتجازه.	1
"""ويسلّم مجلس الأمن بأن الإرهاب لن يهزم بالقوة العسكرية وتدابير إنفاذ القانون والعمليات الاستخباراتية وحدها، ويؤكد ضرورة معالجة الظروف المؤدية إلى انتشار الإرهاب، بما في ذلك، على سبيل المثال لا الحصر، ضرورة تعزيز الجهود الرامية إلى إنجاح منع نشوب النزاعات التي طال أمدها وحلها سلميا، وضرورة تعزيز سيادة القانون وحماية حقوق الإنسان والحريات الأساسية والحكم الرشيد والتسامح والشمولية لتوفير بديل قابل للاستمرار لمن يمكن أن يكونوا عرضة للتجنيد الإرهابي وللتطرف المؤدي إلى العنف."	1
