en_ar_GOOGLE	MatConf
اغتنمنا هذه الفرصة للنظر في الوضع السياسي والأمني في منطقة الساحل والصحراء، فضلا عن الجهود الرامية إلى التغلب على التحديات المطروحة وتعزيز السلام والأمن والاستقرار الدائمين.	0
ونتيجة لذلك، تم تجاوز الخط فيما يتعلق بالتهديدات الأمنية للعديد من البلدان داخل أفريقيا وخارجها، بما في ذلك أعضاء هذا المجلس، مما كشف نقاط ضعفها.	0
82 - وفي إطار متابعة قرارات مجلس الأمن بشأن الأطفال المتأثرين بالصراعات المسلحة، ولا سيما القرار 1612 (2005)، أقيمت شراكة قوية بين الأمم المتحدة والمنظمة غير الحكومية NOVIB الصومالية للشروع في إعداد التقارير على مستوى المجتمعات المحلية. ورصد حقوق الطفل وانتهاكات حماية الطفل.	0
علاوة على ذلك، فإن الإحالة القسرية إلى مكان إقامة وعمل تحدده الدولة يكون مدفوعًا بشدة بالتمييز على أساس سونغبون.	1
وبالإضافة إلى إمكانية تحميلهم المسؤولية، بموجب مبدأ العمل الإجرامي المشترك، عن الجرائم التي ارتكبها آخرون أثناء الهجمات، يُشتبه في قيام هؤلاء الأفراد بتنفيذ هجمات عشوائية ضد المدنيين، وهي جريمة حرب.	1
12 - يطالب جميع الأطراف بالتعاون الكامل مع عمليات البعثة وبأن تكفل أمن موظفي الأمم المتحدة والأفراد المرتبطين بها وتمكينهم من الوصول الفوري ودون عوائق إلى جميع أنحاء إقليم جمهورية الكونغو الديمقراطية أثناء اضطلاعهم بولايتهم، ويطالب على وجه الخصوص بأن تتيح جميع الأطراف إمكانية الوصول الكامل للمراقبين العسكريين التابعين لبعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية، بما في ذلك في جميع الموانئ والمطارات والمطارات والقواعد العسكرية والمعابر الحدودية، وبالإضافة إلى ذلك، أن يتم منح مراقبي حقوق الإنسان التابعين لبعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية إمكانية الوصول إلى مراكز الاحتجاز ومراكز الدمج، يطلب من الأمين العام الإبلاغ دون تأخير عن أي فشل في الامتثال لهذه المطالب؛	0
وبحسب إفادته، فإنه كان في مكتبه عندما سمع الانفجار، لكنه اعتقد أن الضجيج كان نتيجة مرور مقاتلات جوية إسرائيلية عبر حاجز الصوت.	1
26 - وفي عدة تصريحات علنية صدرت خلال الأشهر الستة الماضية، ذكرت قيادة حزب الله أنها قامت برفع مستوى قدراتها العسكرية وأنها ستسعى إلى مواصلة القيام بذلك في تحد صارخ للقرار 1559 (2004).	1
وقال الممثل الخاص إن المكاسب الإقليمية الأخيرة ضد داعش أظهرت أن الاستراتيجية، بدعم عسكري دولي، تحقق تقدماً.	1
278) تلاحظ اللجنة أيضاً أن الجنجويد استهدفوا وقتلوا أطفالاً على وجه التحديد في عدد من المناسبات، بما في ذلك في كيلك وسرة المشار إليهما أعلاه. وتلقت اللجنة العديد من التقارير عن عمليات قتل عشوائية و/أو مستهدفة للأطفال، وأحياناً في ظروف مروعة، مثل الحرق أو التشويه.	1
يحيط علماً بوضع سياسة بذل العناية الواجبة في مراعاة حقوق الإنسان، ويشجع [البعثة] على مواصلة تنفيذها بالكامل ويطلب إلى الأمين العام أن يدرج التقدم المحرز في تنفيذ هذه السياسة في تقاريره المقدمة إلى المجلس؛	0
5 - خلال الحرب الباردة، لفت الأمناء العامون للأمم المتحدة الانتباه إلى قضايا محددة خاصة بالجريمة العابرة للحدود تزيد من تعقيد حالات الصراع المدرجة بالفعل في جدول أعمال مجلس الأمن.	1
68. ينقسم المسؤولون حول فعالية مواد تدريب الإرهابيين عبر الإنترنت لأنه حتى التوجيه النظري الشامل والدقيق للغاية يتطلب بعض التدريب العملي أو التجريب للمساعدة في التغلب على العقبات التشغيلية.	0
(ط) اتخاذ تدابير فورية لضمان المساواة بين الجنسين في الممارسة العملية، مثل توفير فرص متساوية للمرأة في الحياة العامة والعمل؛ والقضاء على القوانين واللوائح والممارسات التمييزية التي تؤثر على المرأة؛ واتخاذ التدابير اللازمة للتصدي لجميع أشكال العنف ضد المرأة، بما في ذلك العنف المنزلي، والعنف الجنسي والعنف القائم على نوع الجنس من جانب موظفي الدولة و/أو داخل مؤسسات الدولة؛ والاستجابة الفورية والفعالة للاتجار بالنساء، ومعالجة الأسباب الهيكلية التي تجعل النساء عرضة لمثل هذه الانتهاكات؛	0
ومن ثم، تواجه دول آسيا الوسطى تهديداً إرهابياً حاداً عبر الحدود الوطنية يتطلب استجابات إقليمية ومنسقة متضافرة.	1
الأدلة المعروضة على اللجنة تثبت تورط عضو البرلمان لياندرو إسحاق في الحدث. ونتيجة لهذا الحادث، توفي أحد ضباط الشرطة الوطنية وأصيب جنديان من قوات الدفاع.	1
