en_ar_GOOGLE	VerConf
ورغم أن هذا يعتبر بناء، إلا أن المفاوضات المباشرة دون شروط مسبقة، والتي من المتوقع أن يقدم فيها الطرفان مقترحات إقليمية وأمنية في غضون 90 يوما، لم تعقد بعد.	1
28 - وبناء على طلب المجلس، واصل فريق الرصد تنظيم اجتماعات إقليمية مع رؤساء ونواب رؤساء أجهزة الاستخبارات والأمن لمناقشة كيفية تكييف نظام الجزاءات لمواجهة التغيرات في التهديد الذي تشكله الجماعات المرتبطة بتنظيم القاعدة. إرهاب.	0
وإذ يشيد بجهود العملية المختلطة للأمم المتحدة والاتحاد الأفريقي في دارفور (يوناميد)، ويكرر دعمه الكامل لها، وكبير الوسطاء المشترك بين الاتحاد الأفريقي والأمم المتحدة، والأمين العام للأمم المتحدة، وجامعة الدول العربية، وإذ يعرب عن دعمه القوي للعملية السياسية في إطار الوساطة التي يقودها الاتحاد الأفريقي والأمم المتحدة،	0
ويواصل الأفراد والخلايا المرتبطة بتنظيم القاعدة والمنتسبين إليه الابتكار فيما يتعلق بالأهداف والتكتيكات والتكنولوجيا.	1
وقد أعرب التقرير الأخير للأمين العام عن القرارين 1559 (2004) و 1701 (2006) بوضوح عن أهمية نزع سلاح حزب الله وإنهاء تهريب الأسلحة عبر الحدود اللبنانية السورية.	1
42 - وكثفت عملية الأمم المتحدة في كوت ديفوار جهودها الرامية إلى توعية الجمهور الإيفواري بولاية البعثة وأهدافها في محاولة للتصدي لآثار الحملة الحالية لتشويه سمعة عملية الأمم المتحدة في كوت ديفوار.	0
110 - ولا يزال بعض المراقبين غير مقتنعين بأهمية التهديد، وينتقد آخرون إعطاء الأولوية للتهديدات الكيميائية والبيولوجية والإشعاعية والنووية على جوانب الإرهاب الأخرى أو أنواع التهديد الأخرى.	1
وهذا ما حد من فعالية المبادرة في توفير العدالة الشاملة للضحايا.	1
أولاً، في حين أن سيراليون هي العضو الأكثر تقدماً في مبادرة ساحل غرب أفريقيا، فإن بطء وتيرة التقدم في أماكن أخرى يعيق تبادل المعلومات الاستخباراتية والإنذار المبكر.	1
36 - يشجع جميع الدول الأعضاء، ولا سيما الدول التي تقترح الإدراج في القائمة ودول الإقامة أو الجنسية، على أن تقدم إلى اللجنة معلومات إضافية لتحديد الهوية وغيرها من المعلومات، إلى جانب الوثائق الداعمة، بشأن الأفراد والجماعات والمؤسسات والكيانات المدرجة في القائمة، بما في ذلك التحديثات المتعلقة بحالة التشغيل. الكيانات والمجموعات والمؤسسات المدرجة، وحركة الأفراد المدرجين في القائمة أو سجنهم أو وفاتهم وغيرها من الأحداث الهامة، عندما تصبح هذه المعلومات متاحة؛	0
ويمكن النظر إلى مثل هذه المواقف على أنها مشاركة غير مباشرة في تضليل الرأي العام وتجاهل موقف الحكومة السورية من الأحداث التي تجري على أراضيها. وهو تحريض غير مسؤول على كافة أنواع أعمال العنف، وتوفير الغطاء الدولي للأعمال الإرهابية الدولية التي تقوم بها المجموعات الإرهابية ضد سوريا ومصالحها وشعبها.	1
ويشير المجلس إلى الأهمية التي يوليها لوضع حد للإفلات من العقاب، وتحقيق العدالة على الجرائم المرتكبة في دارفور.	1
ولا يمكن إنكار أن المخاطر كبيرة، لأن الفشل في الالتزام بالموعد النهائي للاستفتاءين المنصوص عليه في اتفاق السلام الشامل يمكن أن يكون له عواقب وخيمة.	1
وفي الوقت نفسه، أدانت ألمانيا والاتحاد الأوروبي مراراً وتكراراً في الماضي الفظائع الإرهابية التي أدت إلى مقتل مئات الإسرائيليين.	1
وإذ يؤكد من جديد أن الإرهاب بجميع أشكاله ومظاهره يشكل أحد أخطر التهديدات التي تهدد السلام والأمن وأن أي أعمال إرهابية تعتبر إجرامية وغير مبررة بغض النظر عن دوافعها، ومتى ارتكبت وأيا كان مرتكبها، ويكرر إدانته القاطعة لتنظيم القاعدة. وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بها، لارتكابهم أعمالاً إرهابية إجرامية مستمرة ومتعددة تهدف إلى التسبب في مقتل مدنيين أبرياء وغيرهم من الضحايا، وتدمير الممتلكات وتقويض الاستقرار إلى حد كبير،	1
وكان هذا الحدث بمثابة أساس لوضع برنامج إقليمي يركز على الجزائر وبوركينا فاسو ومالي وموريتانيا والنيجر ونيجيريا، بهدف بناء قدرات الدول الأعضاء على تصميم وتخطيط وتطوير وتنفيذ برامج إعادة التأهيل وإعادة الإدماج للمتطرفين العنيفين. في السجون.	0
ولا يزال الوضع على طول الحدود اللبنانية مع سوريا يثير القلق أيضاً.	1
