en_ar_GOOGLE	VerCoop
32 - ولم يطلب المجلس حتى الآن أن يقدم الأمين العام تقريرا إلى المجلس عن جهوده، كما دعي في بيانيه الرئاسيين في عامي 2009 و 2010، لتعميم مراعاة مسألة الاتجار بالمخدرات كعامل في منع نشوب الصراعات. الاستراتيجيات، وتحليل الصراعات، وتقييم البعثات المتكاملة وتخطيطها، ودعم بناء السلام.	1
ويشدد المجلس على ضرورة أن تتعاون الحكومة الجديدة، بمجرد تشكيلها، مع المجتمع الدولي وأن تستغل الفترة الانتقالية بشكل بناء لأغراض المصالحة والاستقرار وإعادة الإعمار.	1
وتؤكد الحكومة الأردنية ضرورة قيام الحكومة الإسرائيلية بوقف أعمال العنف والتدمير بشكل كامل وفوري في قطاع غزة وفي جميع أنحاء الأرض الفلسطينية المحتلة، ووضع حد لسياستها المتمثلة في التدمير المتعمد للبنية التحتية والمنازل الفلسطينية، و التوقف فوراً عن أعمال القتل خارج نطاق القضاء وفرض العقاب الجماعي وممارساتها الأخرى ضد الشعب الفلسطيني.	0
وإذ نرحب بالخطوات المتخذة لإبرام معاهدات المناطق الخالية من الأسلحة النووية ونؤيدها، ونؤكد من جديد اقتناعنا بأن إنشاء مناطق خالية من الأسلحة النووية معترف بها دوليا على أساس ترتيبات يتم التوصل إليها بحرية بين دول المنطقة المعنية، ووفقا مع المبادئ التوجيهية لهيئة نزع السلاح التابعة للأمم المتحدة لعام 1999، وتعزيز السلام والأمن العالمي والإقليمي، وتعزيز نظام عدم الانتشار النووي، والمساهمة في تحقيق أهداف نزع السلاح النووي،	1
ويرحب مجلس الأمن، في هذا الصدد، بالاجتماع الافتتاحي لفرقة العمل المشتركة بين الأمم المتحدة والاتحاد الأفريقي المعنية بالسلام والأمن، الذي عقد في 25 أيلول/سبتمبر 2010، ويشجع فرقة العمل على التركيز على القضايا الاستراتيجية والمسائل الخاصة بكل بلد في قارة أفريقيا. مصلحة لكلتا المنظمتين.	1
ورغم أن الأطراف الإيفوارية لم ترد رسميا على مقترحات الميسر، فقد شكلت المقترحات الأساس للمناقشة التي أجراها الفريق العامل الذي يقوم بوضع إطار إعادة توحيد القوات المسلحة.	0
وإنني أرحب بالخطوات التي اتخذها الاتحاد الأفريقي وبلدان المنطقة المتضررة من جيش الرب للمقاومة من أجل تحديد استراتيجية منسقة بشكل أفضل للتعامل مع الجماعة المسلحة وتحسين حماية المدنيين.	1
قُتل مدنيان، وأصيب أربعة أشخاص بجروح ناجمة عن أسلحة نارية، وأصيب شخصان بجروح خطيرة أخرى.	0
&quot;ويكرر مجلس الأمن أن التهديد المتزايد الذي يشكله المقاتلون الإرهابيون الأجانب يشكل جزءا من القضايا والاتجاهات والتطورات الناشئة المتعلقة بالقرارين 1373 (2001) و 1624 (2005)، ويشجع لجنة مكافحة الإرهاب على عقد اجتماعات خاصة في عام 2015 بمشاركة الدول الأعضاء والمنظمات الدولية والإقليمية ذات الصلة لمناقشة سبل وقف تدفق المقاتلين الإرهابيين الأجانب، ومنع الإرهابيين من استغلال الإنترنت ووسائل التواصل الاجتماعي لتجنيد الأعمال الإرهابية والتحريض عليها، مع احترام حقوق الإنسان والحريات الأساسية، وامتثالاً للالتزامات الأخرى بموجب القانون الدولي، ويشير في هذا الصدد إلى أهمية عقد اللجنة اجتماعات في المناطق المتضررة بشأن القضايا المتعلقة بولاية اللجنة.	0
وقد اتخذت دول عديدة تدابير لمكافحة الهجرة غير الشرعية والاتجار بالأسلحة والمتفجرات، ولكن يلزم التنفيذ على نطاق أوسع وأكثر اتساقا في معظم المناطق.	0
ب- الحفاظ على مسرح الجريمة	0
وتعرف شهود عيان على هؤلاء الأفراد بأنهم شاركوا في هجوم على إحدى القرى، والذي كثيرا ما شمل الحرق والنهب والقتل وأحيانا الاغتصاب.	0
&quot;ويشجع مجلس الأمن الدول الأعضاء على مواصلة التعاون فيما بينها في مكافحة القرصنة والسطو المسلح في البحر قبالة سواحل الصومال، ويؤكد المسؤولية الأساسية التي تتحملها السلطات الصومالية في مكافحة القرصنة والسطو المسلح في البحر قبالة سواحل الصومال الصومال، ويطلب من السلطات الصومالية، بمساعدة الأمين العام وكيانات الأمم المتحدة ذات الصلة، إقرار مجموعة كاملة من قوانين مكافحة القرصنة دون مزيد من التأخير، وإعلان منطقة اقتصادية خالصة وفقا لاتفاقية الأمم المتحدة بشأن مكافحة القرصنة. قانون البحار.	1
(و) رحبت وشددت على أهمية استعداد المديرية التنفيذية للمشاركة بنشاط في جميع الأنشطة ذات الصلة في إطار استراتيجية الأمم المتحدة العالمية لمكافحة الإرهاب ودعمها، بما في ذلك ضمن فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، التي أنشئت لضمان التنسيق والتنسيق الشاملين الاتساق في جهود مكافحة الإرهاب التي تبذلها منظومة الأمم المتحدة.	1
