en_ar_DEEP	VerConf
ويمكن النظر إلى مثل هذه المواقف على أنها مشاركة غير مباشرة في تضليل الرأي العام وتجاهل لموقف الحكومة السورية من الأحداث التي تجري على أراضيها. وهو تحريض غير مسؤول على كافة أنواع أعمال العنف، وتوفير الغطاء الدولي للأعمال الإرهابية الدولية التي تقوم بها المجموعات الإرهابية ضد سوريا ومصالحها وشعبها.	1
2 - وطلب مجلس الأمن، بموجب قراره 1575 (2004) المؤرخ 22 تشرين الثاني/نوفمبر 2004، إلى الدول الأعضاء، التي تعمل من خلال الاتحاد الأوروبي أو بالتعاون معه، أن تقدم تقريرا إلى المجلس عن نشاط البعثة العسكرية للاتحاد الأوروبي في البوسنة والهرسك. (قوة الاتحاد الأوروبي)، من خلال القنوات المناسبة، وعلى فترات كل ثلاثة أشهر على الأقل.	0
ولا يزال التقدم المحرز فيما يتعلق بطلب الرئيس كابيلا من البعثة المساعدة في تدريب وتجهيز وتحصين 20 وحدة من الشرطة، أو تجهيز ثلاث كتائب من الشرطة العسكرية، محدودا بسبب الافتقار إلى الدعم التكميلي من جانب الجهات المانحة لتوفير المعدات الأساسية اللازمة (انظر S/ 2010/164).	0
وقد قامت بتدريب أكثر من 20 منظمة لحقوق الإنسان على تقنيات الرصد، كما دخلت في شراكة مع منظمة غير حكومية وطنية لتسهيل إنتاج ونشر المواد التوعوية لأكثر من 30 ألف شخص ومنظمة من المجتمع المدني، وذلك بدعم مالي من مكتب المفوض السامي للأمم المتحدة لحقوق الإنسان وسفارة كندا.	0
634 - يتضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبها الجنجويد وجنود الحكومة في دارفور كانت واسعة النطاق ومنهجية، وبالتالي قد ترقى إلى مستوى جريمة ضد الإنسانية.	0
من ناحية أخرى، توضح EECC أن آليات الدفع والتنفيذ الخاصة بتحديد الطرف الثالث للمطالبات الجماعية قد تكون مشكلة كبيرة.	1
وقد أعربت آليات حقوق الإنسان التابعة للأمم المتحدة، على سبيل المثال، عن قلقها إزاء الخطوات التي اتخذتها بعض الدول للحد من أنشطة جماعات دينية معينة أو أعضائها، وفي بعض الحالات تجريمها.	1
توجد قوانين لتنظيم المنظمات الخيرية والمنظمات غير الربحية، ولكن لم تقم جميع الدول بمراجعة أطرها القانونية لمنع إساءة استخدام القطاع غير الربحي لغرض تمويل الإرهاب.	0
وتؤكد الحكومة الأردنية ضرورة قيام الحكومة الإسرائيلية بوقف أعمال العنف والتدمير بشكل كامل وفوري في قطاع غزة وفي جميع أنحاء الأرض الفلسطينية المحتلة، ووضع حد لسياستها المتمثلة في التدمير المتعمد للبنية التحتية والمنازل الفلسطينية، و التوقف فوراً عن أعمال القتل خارج نطاق القضاء وفرض العقاب الجماعي وممارساتها الأخرى ضد الشعب الفلسطيني.	1
وإذ يعرب عن قلقه إزاء التقارير المستمرة، بما في ذلك تلك التي أبلغ عنها الأمين العام في [التقرير ذو الصلة]، عن انتهاكات حقوق الإنسان وانتهاكات القانون الإنساني الدولي، بما في ذلك ضد النساء والأطفال، والتقارير عن زيادة حوادث العنف الجنسي، ولا سيما تلك التي المنسوبة إلى مسلحين، مشددًا على أهمية التحقيق في مثل هذه الانتهاكات والتجاوزات المزعومة... التي ارتكبتها جميع الأطراف، بغض النظر عن وضعهم أو انتماءاتهم السياسية، مجددًا التأكيد على وجوب محاسبة المسؤولين عن هذه الانتهاكات وتقديمهم إلى العدالة بغض النظر عن انتمائهم السياسي. الانتماء، مع احترام حقوق المحتجزين...، ويحث الحكومة على زيادة وتسريع جهودها لمكافحة الإفلات من العقاب،	1
وبحسب الشبكة السورية لحقوق الإنسان، قتل النظام السوري في شهر نوفمبر/تشرين الثاني 6 ناشطين إعلاميين، بينهم شخص توفي تحت التعذيب في أحد مراكز الاحتجاز التابعة للنظام السوري، وأصاب 5 آخرين.	0
24 - يطلب إلى لجنة مكافحة الإرهاب أن تقوم، في إطار ولايتها الحالية وبدعم من المديرية التنفيذية للجنة مكافحة الإرهاب، بتحديد الثغرات الرئيسية في قدرات الدول الأعضاء على تنفيذ قراري مجلس الأمن 1373 (2001) و 1624 (2005) التي قد تعيق قدرة الدول على القيام بما يلي: وقف تدفق المقاتلين الإرهابيين الأجانب، فضلا عن تحديد الممارسات الجيدة لوقف تدفق المقاتلين الإرهابيين الأجانب في تنفيذ القرارين 1373 (2001) و 1624 (2005)، وتيسير المساعدة التقنية، وتحديدا عن طريق تعزيز التعاون بين مقدمي الخدمات المساعدة في مجال بناء القدرات والمستفيدين منها، لا سيما أولئك الموجودين في المناطق الأكثر تضررا، بما في ذلك من خلال وضع استراتيجيات شاملة لمكافحة الإرهاب، بناء على طلبهم، تشمل مكافحة التطرف العنيف وتدفق المقاتلين الإرهابيين الأجانب، مع التذكير بأدوار الجهات الأخرى ذات الصلة الجهات الفاعلة، على سبيل المثال المنتدى العالمي لمكافحة الإرهاب؛	0
وكما تم التأكيد عليه في تلك الإحاطات، فإن قرار إريتريا بتقييد جميع أنواع رحلات طائرات الهليكوبتر التي تقوم بها البعثة داخل المجال الجوي الإريتري يعوق بشدة قدرة البعثة على تنفيذ ولاية الرصد الموكلة إليها، على النحو الذي طلبته الأطراف في اتفاق وقف الأعمال العدائية المؤرخ 18 حزيران/يونيه 2000. وأذن بها مجلس الأمن في قراريه 1312 (2000) و 1320 (2000).	1
ونظرا للعداء الطويل الأمد الذي تكنه هذه الجماعات للأمم المتحدة، فإن هذا يشير إلى وجود خطر مستمر على أفراد البعثة.	1
وبينما نستعد لمناقشة تحديات التنمية التي تواجه أفغانستان، فإن الحادث الأخير يسلط الضوء على الصورة القاتمة المتعلقة بالحالة الأمنية.	1
3 - إن الإرهاب، في جذوره، يتعارض مع القيم الإنسانية الأساسية المنصوص عليها في ميثاق الأمم المتحدة والوثائق الأساسية لحقوق الإنسان.	1
وللمرة الأولى منذ بداية الأزمة في عام 2012، قُتل اثنان من العاملين في المجال الإنساني في 29 مايو/أيار في منطقة تمبكتو عندما اصطدمت سيارتهم بجهاز متفجر مرتجل يتم التحكم فيه عن بعد. وقد اختطفت مركبتان تابعتان لمنظمة غير حكومية دولية يومي 8 و9 تشرين الثاني/نوفمبر بالقرب من ميناكا (منطقة غاو).	0
ورحب أعضاء المجلس بالبرامج التدريبية التي نظمها ممثل الأمين العام ومكتب الأمم المتحدة لدعم بناء السلام في جمهورية أفريقيا الوسطى لتعريف الشرطة والقوات المسلحة في جمهورية أفريقيا الوسطى بسبل تعزيز احترام حقوق الإنسان والقانون الإنساني الدولي.	0
وأشار أعضاء المجلس إلى أنه ينبغي لجميع المرشحين بذل كل جهد من أجل الحفاظ على بيئة هادئة وسلمية، وممارسة ضبط النفس، وانتظار النتائج التي سيتم إعلانها وفقا للإجراءات الدستورية الوطنية، وحل خلافاتهم سلميا، من خلال الآليات القانونية وآليات الوساطة القائمة، بما في ذلك لجنة الوساطة الوطنية	0
5. 6 تشرين الأول/أكتوبر 2012 (يايلاداغ/هاتاي): في الساعة 14:30، سقطت قذيفة هاون واحدة ضمن منطقة مسؤولية مركز الحدود العسكري في بيلنغوز.	0
23 - لقد كانت شرق أفريقيا ضحية للإرهاب في الماضي، وهناك مستوى عال من التهديد الإرهابي، بسبب استمرار عدم الاستقرار السياسي.	0
ومن الواضح أن هذه الظروف تمثل أكبر عقبة أمام الاستقرار والتقدم في أفغانستان، وأنها إذا سمح لها بالاستمرار فإنها تهدد بإبطال التقدم الذي تم إحرازه على مدى ما يقرب من ثلاث سنوات.	1
وفي هذا السياق، يؤكد من جديد أن السبب الرئيسي للأزمة في أنغولا هو رفض يونيتا الامتثال للأحكام الأساسية لبروتوكول لوساكا، ويكرر مطالبته بأن تمتثل يونيتا لالتزاماتها بالتجريد من السلاح والسماح بتوسيع نطاق إدارة الدولة إلى المناطق التي تسيطر عليها.	1
(ط) فيما يتعلق بقيود السفر، عندما تقرر اللجنة أن هذا السفر له ما يبرره على أساس الحاجة الإنسانية، بما في ذلك الالتزام الديني، أو حيثما تخلص اللجنة إلى أن الإعفاء من شأنه أن يعزز أهداف هذا القرار؛	0
وكان اهتمام أوغندا الوحيد ومطلبها القاطع هو ضرورة نزع سلاح إرهابيي جيش الرب للمقاومة واعتقالهم وتقديمهم إلى العدالة على وجه السرعة.	1
ويجوز للمعتقل أن يستأنف هذا القرار أمام القاضي. ومع ذلك، لا توجد ضمانات للوصول الفوري إلى محام.	0
وحذر من أن هناك خطرا يتمثل في أن دعوة مجموعة من الأصدقاء، بما في ذلك الدول غير الأعضاء في المجلس، للمشاركة في عملية صنع القرار في المجلس يمكن أن تؤدي إلى عدم الكفاءة.	1
ونحن ندين بشدة هذه الممارسات التي تشكل انتهاكا صارخا للقانون الدولي والأعراف الإنسانية. ولذلك، فإننا ندعو المجتمع الدولي واللجنة الرباعية وجميع أصحاب المصلحة الآخرين إلى التدخل الفوري والحاسم لحث إسرائيل على وضع حد لهذه الأعمال التي تشكل تهديدا خطيرا للسلام والأمن في الشرق الأوسط. العنف لا يولد إلا العنف. وسوف تجد المنطقة نفسها في حلقة مفرغة لن تتمكن من الخروج منها.	1
وتعاونت قوة كوسوفو وشرطة بعثة الأمم المتحدة في كوسوفو في إدارة الأمن في المناسبات العامة الكبرى، ومكافحة العنف السياسي، وتوفير تدابير أمنية خاصة للمجتمعات الأقلوية المهددة.	0
وفي هذا السياق، لا نزال نشعر بالقلق إزاء الفئات الأكثر ضعفا في تيمور - ليشتي: الفقراء والمشردين.	1
وفور وقوع الانفجار، هرعت الأجهزة الأمنية والعسكرية والدفاع المدني والصليب الأحمر إلى مكان الجريمة للقيام بواجباتها.	0
ويجب رفع الحصار فورا من أجل السماح للسكان المدنيين في غزة بالحصول على المياه وفرص العمل والتجارة والعلاج الطبي والتعليم - وبشكل أساسي، الوصول إلى احتياجاتهم الأساسية.	1
وحثوا الدول الأعضاء على المساهمة في نداء الأمم المتحدة الموحد من أجل الصومال وجميع الأطراف والجماعات المسلحة في الصومال لضمان الوصول الكامل والآمن ودون عوائق لإيصال المساعدة الإنسانية في الوقت المناسب.	0
27 - ولا تزال القوات المسلحة لجمهورية الكونغو الديمقراطية تعاني من ضعف التجهيز والاستدامة، وتعتقد البعثة أن الأمر سيتطلب وجودا عسكريا معززا للمساعدة في تأمين الانتخابات في العديد من المناطق الرئيسية في كاتانغا.	0
 حظر العنف ضد الحياة والأشخاص، ولا سيما القتل والتشويه والمعاملة القاسية والتعذيب. الاختفاء القسري؛ والاعتداء على الكرامة الشخصية؛ والاغتصاب، والاستعباد الجنسي، والدعارة القسرية، والحمل القسري، والتعقيم القسري، وأي شكل آخر من أشكال العنف الجنسي.	1
إنشاء آليات مراقبة إعلامية لضمان الرصد والإبلاغ والتوثيق الفعال لأي حوادث ومصادر ومحتويات تحرض على "وسائل الإعلام الكراهية".	0
