en_ar_TRANSFORMERS	MatCoop
غير أن الحالة لا تزال غير مستقرة بالنسبة للكثيرين الآخرين، مع تصاعد خطورة الهجمات ذات الدوافع العرقية - إن لم يكن تواترها.	0
وبالإضافة إلى ذلك، ينفذ الاتحاد الأوروبي نظاما فوق وطني يهدف إلى ضمان تجميد أموال الإرهابيين وأصولهم داخل جميع الدول الأعضاء فيه.	1
ويجب بذل المزيد من الجهود من جانب حكومة هايتي والمنظمات الإنسانية الدولية في أنشطة وقائية، مثل توفير المرافق الصحية والمياه النقية.	0
وشدد العديد من أعضاء المجلس على أن التنفيذ الكامل للقرار 2118 (2013) لم يتحقق بعد، وأن المجلس بحاجة إلى مواصلة الرصد اليقظ للجهود الرامية إلى تحقيق القضاء على برنامج الجمهورية العربية السورية للأسلحة الكيميائية إلى أن يتم ذلك، فضلا عن القضاء على استخدام الأسلحة الكيميائية التي تنتهك أحكام القرار 2118 (2013).	0
12 - يكرر الإعراب عن تقديره لشركاء الاتحاد الأفريقي الذين يدعمون بعثة الدعم الدولية بالفعل، وهم الولايات المتحدة وفرنسا والاتحاد الأوروبي، ويلاحظ مع الارتياح الدعم التقني الذي تقدمه الأمم المتحدة وفقا للفقرة 37 من قرار مجلس الأمن 2127 (2013) المؤرخ 5 كانون الأول/ديسمبر 2013، وكذلك المساهمات التي قدمتها كندا ولكسمبرغ إلى الصندوق الاستئماني الذي أنشأه الأمين العام للأمم المتحدة عملا بالفقرة 43 من القرار 2127 (2013)، والتعهدات التي أعلنتها المملكة المتحدة واليابان.	1
ويحدد التقرير، وفقا لاختصاصاته، الوقائع والظروف المتصلة بالحوادث التي وقعت في 28 و 29 نيسان/أبريل ومن 23 إلى 25 أيار/مايو والأحداث أو المسائل الأخرى ذات الصلة التي أسهمت في الأزمة؛ ويوضح المسؤولية عن الأحداث ويوصي بتدابير المساءلة.	1
غير أن هذه المشاكل عادة ما يتم تصحيحها بعد تدخل أفرقة رصد وسائط الإعلام.	1
وفي نهاية الجولة الرابعة من المفاوضات في أواخر تشرين الثاني/نوفمبر، ظلت مواقف الطرفين بشأن المسائل الرئيسية دون تغيير.	0
36 - واصلت اللجنة النظر في استراتيجية للاتصال بوسائط الإعلام تستند إلى ورقة غير رسمية أعدها خبراء اللجنة، والغرض من هذه الاستراتيجية هو استخدام موارد الأمم المتحدة واللجنة استخداما منهجيا وكفؤا للوصول إلى جماهير مستهدفة أوسع نطاقا، بما في ذلك عن طريق إعداد قوائم اتصال متخصصة للاتصالات الإلكترونية لتحديثات اللجنة الهامة.	1
إن تحويل اللوم، وإيجاد كبش فداء للفشل في أفغانستان، وسؤال الذين يبذلون بالفعل المزيد من الجهد للقيام بالمزيد أكثر من ذلك، أمر غير منصف وغير مقبول، وسيكون في نهاية المطاف بمثابة هزيمة للذات.	0
وترى اللجنة أن جرائم العنف الجنسي المرتكبة في دارفور قد تبلغ حد الاغتصاب كجريمة ضد الإنسانية، أو الاستعباد الجنسي كجريمة ضد الإنسانية.	0
7 - وستواصل المديرية التنفيذية تعزيز تعاونها مع هيئات الأمم المتحدة ذات الصلة، بما في ذلك فريق الدعم التحليلي ورصد الجزاءات المنشأ عملا بقرار مجلس الأمن 1526 (2004) وفريق الخبراء الذي يساعد لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، وكذلك مع مختلف المنظمات الدولية والإقليمية ودون الإقليمية، بما في ذلك في سياق زيارات اللجنة للدول.	1
وعلى الصعيد دون الإقليمي، سيزيد المكتب تعاونه، لا سيما مع الجماعة الاقتصادية والنقدية لوسط أفريقيا، والجماعة الاقتصادية لدول وسط أفريقيا، والقوة المتعددة الجنسيات التابعة للجماعة الاقتصادية والنقدية لوسط أفريقيا في مجالات الأمن والإنذار المبكر والوقاية.	1
وسيقوم الاتحاد بإنشاء وتعهد مستودع على الإنترنت لجمع البيانات غير المحررة المقدمة من المشاركين في فريق الاتصال والتي تعكس آراءهم بشأن الجهود الدولية المبذولة منذ عام 2008 لمكافحة القرصنة قبالة سواحل الصومال، وإتاحتها للباحثين والمحللين ومقرري السياسات.	1
126 - وحقق الفريق في سلسلة الإمداد لتسليم هذه المركبات للتأكد مما إذا كان المعنيون على علم مسبق بأن المستخدم النهائي سيكون وزارة الدفاع الإيفوارية.	1
وإذ أضع في اعتباري أن هاتين المليشيا تحتفظان بعلاقات إقليمية وثيقة، أتوقع من حكومة الجمهورية العربية السورية أن تتصرف بصورة بناءة في هذه العملية.	1
(أ) التشجيع على اعتماد أطر قانونية وطنية شاملة ومتكاملة لمكافحة الإرهاب، وفقا لسيادة القانون والالتزامات المتعلقة بحقوق الإنسان، وتعزيز القدرات الوطنية على التحقيق في الأعمال الإرهابية ومقاضاة مرتكبيها ومحاكمتهم، بما في ذلك عن طريق طلب المساعدة في مجال بناء القدرات حسب الحاجة؛	1
