en_es_TRANSFORMERS	VerCoop
Decidió regresar de inmediato a Timor-Leste y asistió a una reunión en la residencia del Primer Ministro, aproximadamente a las 16.00 horas del 29 de abril de 2006, con todos los que habían estado presentes a las 18.00 horas del día anterior. Se decidió retirar las fuerzas de las F-FDTL de la ciudad a las afueras de Dili, pero continuar las patrullas conjuntas de la Policía Militar y la PNTL dentro de la ciudad.	0
25. Pide a todos los Estados Miembros, pero en particular al Gobierno del Afganistán, que informen al Comité si tienen conocimiento de alguna información que indique que debe considerarse la posibilidad de designar a una persona, grupo, empresa o entidad que haya sido excluido de la Lista con arreglo al párrafo 1 de la presente resolución, y pide además al Gobierno del Afganistán que presente al Comité un informe anual sobre la situación de las personas presuntamente conciliadas que hayan sido excluidas de la Lista el año anterior;	1
El decreto dio lugar a nuevos acontecimientos en relación con la integración de los grupos armados congoleños en las FARDC.	0
La transparencia es un principio esencial que guía la labor y las actividades del Comité, ayudando a aumentar la confianza, fomentar una mayor cooperación y aumentar la conciencia de los Estados, las organizaciones internacionales, regionales y subregionales pertinentes, la sociedad civil y el sector privado sobre las cuestiones relacionadas con la resolución 1540 (2004), lo que facilita la aplicación de la resolución por los Estados.	1
Dispositivos explosivos improvisados y explosivos caseros, por ejemplo nitrato de amonio y nitrato de urea.	0
El Consejo de Seguridad invita también a los tres Comités a que sigan cooperando con el grupo de trabajo establecido en virtud de la resolución 1566 (2004).	1
c) destruya o cause grandes daños a las instalaciones públicas, los sistemas de transporte o de telecomunicaciones, incluidos los sistemas de información, las plataformas fijas en la plataforma continental, las instalaciones de suministro de energía, las instalaciones de suministro de agua, las instalaciones médicas o de cualquier otro tipo, los lugares o bienes públicos con el fin de poner en peligro vidas humanas, la seguridad de una instalación, sistema o lugar, o de exponer bienes al riesgo de daños extensos,	0
Apoyar a las organizaciones de mujeres en las comunidades en que se despliegan efectivos de mantenimiento de la paz para aumentar la conciencia sobre el VIH/SIDA y fortalecer las estrategias de prevención de la comunidad.	1
Las fuerzas que integran la fuerza multinacional seguirán comprometidas a actuar de conformidad con sus obligaciones en virtud del derecho internacional, incluido el derecho de los conflictos armados.	1
Reafirma la importancia de que el Gobierno de [el país afectado] continúe el examen y la reforma del sector de la seguridad en [el país afectado], en particular la necesidad de delimitar entre las funciones y responsabilidades de [las fuerzas de seguridad nacionales del país afectado], fortalecer los marcos jurídicos y mejorar los mecanismos civiles de supervisión y rendición de cuentas de ambas instituciones de seguridad, apoya los esfuerzos del Representante Especial del Secretario General por promover la profesionalización del sector de la seguridad y pide a [la misión] que siga apoyando al Gobierno de [el país afectado], según se solicite, en sus actividades en el país;	1
A menudo, sólo las víctimas representadas por un abogado alcanzan un nivel satisfactorio de indemnización.	0
Mediante visitas a países donantes, la Dirección Ejecutiva ha podido reunir información mucho más precisa sobre sus intereses regionales, su capacidad de asistencia técnica en la lucha contra el terrorismo y sus programas existentes.	0
Sin embargo, tras muchos años de guerra, y también como resultado de la fuerte presión internacional, el Gobierno y el principal movimiento rebelde del sur, el Movimiento/Ejército de Liberación del Pueblo Sudanés, iniciaron conversaciones de paz en 2002.	0
El Consejo subraya que todos los responsables de violaciones del derecho internacional, incluidos el derecho humanitario y el derecho de los derechos humanos, así como los que ordenaron esos actos, rendirán cuentas.	0
d) Emitir la declaración de riesgo excepcional a los efectos del inciso ii) del apartado c) del artículo 1 de la Convención sobre la Seguridad del Personal de las Naciones Unidas y el Personal Asociado, en situaciones en que, en su evaluación, las circunstancias justifiquen dicha declaración, e invitar al Secretario General a que asesore al Consejo de Seguridad, en los casos en que, en su evaluación, las circunstancias apoyen dicha declaración;	1
Condenar y pedir la cesación inmediata de los actos de violencia sexual cometidos en el contexto de los conflictos armados y asociados con ellos.	0
Además, en Nouakchott, el 14 de febrero, fue recibido por el Presidente de Mauritania, Sidi Mohamed Ould Cheikh Abdellahi, y se reunió con el Ministro de Relaciones Exteriores y Cooperación, Mohamed Saleck Ould Mohamed Lemine, y otros altos funcionarios del Gobierno.	1
6. El 14 de abril de 2011, el Coordinador se reunió con el Subsecretario del Ministerio de Relaciones Exteriores de Kuwait, Khaled Al Jarallah, quien señaló que la tarea de encontrar los restos mortales de las víctimas kuwaitíes no debía " combinarse " con la evolución de las relaciones políticas entre el Iraq y Kuwait.	1
5. Exhorta a todos los Estados a que sigan adoptando medidas urgentes para hacer cumplir y reforzar mediante leyes o medidas administrativas, cuando proceda, las medidas impuestas en virtud de leyes o reglamentos nacionales contra sus nacionales y otras personas o entidades que operan en su territorio, prevenir y castigar las violaciones de las medidas a que se hace referencia en el párrafo 1 de la presente resolución, e informen al Comité de la adopción de esas medidas, e invita a los Estados a que informen al Comité de los resultados de todas las investigaciones o medidas coercitivas conexas, a menos que ello comprometa la investigación o las medidas coercitivas;	1
El resultado de este diálogo fortalecería el clima de estabilidad.	1
Las fuerzas de la oposición -- de Mohamed Ibrahim Habsade -- tomaron el control de Baidoa el 26 ó 27 de marzo, aproximadamente, encaminando a las milicias del Presidente Yusuf y el Jeque Madobe.	0
El Presidente Abbas y el Primer Ministro Seniora examinaron además el establecimiento de un diálogo entre el Líbano y Palestina sobre el bienestar social y económico, la seguridad y la representación de los refugiados palestinos en el Líbano.	1
En su resolución 22/13, el Consejo encomendó a la comisión que investigara las violaciones sistemáticas, generalizadas y graves de los derechos humanos en el Estado, con miras a asegurar la plena rendición de cuentas, en particular por las violaciones que pudieran constituir crímenes de lesa humanidad.	1
Por ejemplo, la identificación delicada de la población es un proceso a largo plazo que continuará más allá de las elecciones, al igual que la reintegración de los excombatientes, la reforma del sector de la seguridad, el tratamiento de las cuestiones relativas a la tenencia de la tierra, la promoción de una buena gobernanza económica, la protección de los derechos humanos, la cicatrización de las heridas del conflicto y el tratamiento de las causas profundas de la crisis.	0
Insta a todas las partes interesadas, incluidos los Estados Miembros, las entidades de las Naciones Unidas y las instituciones financieras, a que apoyen el desarrollo y el fortalecimiento de la capacidad de las instituciones nacionales y las redes locales de la sociedad civil para la promoción, protección y rehabilitación de los niños afectados por los conflictos armados a fin de asegurar la sostenibilidad de las iniciativas locales de protección de los niños.	1
Azerbaiyán está profundamente preocupado por la continuación de las actividades ilegales de asentamiento en los territorios palestinos ocupados.	0
Expresando su preocupación por todas las violaciones y abusos de los derechos humanos, el Consejo exhorta a las autoridades libias a que investiguen y lleven ante la justicia a los autores de todos esos actos, incluidos los cometidos contra niños.	1
10. Encomienda a la Dirección Ejecutiva del Comité contra el Terrorismo que facilite la información contenida en los estudios y evaluaciones nacionales de la lucha contra el terrorismo, cuando así lo acuerden los Estados Miembros interesados, y encomienda además a la Dirección Ejecutiva del Comité contra el Terrorismo que facilite la información sobre las capacidades regionales de lucha contra el terrorismo, cuando el Comité contra el Terrorismo lo apruebe, según proceda;	1
