en_es_GOOGLE	VerConf
Recordando su resolución 2133 (2014) y la publicación por el Foro Mundial contra el Terrorismo (GCTF) del &quot;Memorando de Argel sobre buenas prácticas para prevenir y negar los beneficios del secuestro para pedir rescate por terroristas&quot;, condenando enérgicamente los incidentes de secuestro y toma de rehenes cometidos por grupos terroristas para cualquier propósito, incluso con el objetivo de recaudar fondos u obtener concesiones políticas, expresando su determinación de prevenir los secuestros y la toma de rehenes cometidos por grupos terroristas y garantizar la liberación segura de los rehenes sin pagos de rescate ni concesiones políticas, de conformidad con el derecho internacional aplicable, instando a todos los Estados miembros a impedir que los terroristas se beneficien directa o indirectamente del pago de rescates o de concesiones políticas y a garantizar la liberación segura de los rehenes, y reafirmando la necesidad de que todos los Estados miembros cooperen estrechamente durante los incidentes de secuestro y toma de rehenes cometida por grupos terroristas,	1
En este sentido, la Dirección Ejecutiva seguirá haciendo coincidir las necesidades prioritarias identificadas con los programas de donantes y proveedores actuales y potenciales a fin de mejorar la capacidad de los Estados Miembros para luchar contra el terrorismo y fortalecer el diálogo entre la comunidad de donantes y los Estados receptores.	0
Alienta [a la misión] a mejorar su interacción con la población civil para crear conciencia y comprensión sobre su mandato y sus actividades y para recopilar información confiable sobre las violaciones del derecho internacional humanitario y los abusos de los derechos humanos perpetrados contra civiles.	0
7) Convenio para la represión de actos ilícitos contra la seguridad de la aviación civil, firmado en Montreal el 23 de septiembre de 1971; ratificado el 10 de agosto de 1973, entró en vigor en la República Socialista Checoslovaca el 9 de septiembre de 1973 y	0
En este clima de inseguridad generalizada, la libertad de opinión de los partidos políticos se ve amenazada o restringida.	1
&quot;El Consejo de Seguridad condena enérgicamente la violencia continua y los abusos de los derechos humanos por parte de todos los grupos armados, incluidas las ejecuciones sumarias, la violencia sexual y de género y el reclutamiento y utilización a gran escala de niños, exige que todos los grupos armados pongan fin de inmediato a todas las formas de violencia. y actividades desestabilizadoras y que sus miembros se disuelvan inmediata y permanentemente, depongan las armas y desmovilicen a los niños de sus filas, y reitera que los responsables de abusos contra los derechos humanos y violaciones del derecho internacional humanitario deberán rendir cuentas y no deberían poder ser integrados en las FARDC u otros elementos de las fuerzas de seguridad del Estado.	1
Un Estado citó el ejemplo de personas a las que se había negado la entrada durante el último decenio debido a sospechas de su participación en actividades terroristas internacionales.	1
Las implicaciones de la muerte de Khalil Ibrahim para el proceso de paz de Darfur sólo quedarán claras con el tiempo.	0
Se habían esforzado por aislar a los civiles del conflicto. Los objetivos del MPCI eran restaurar la dignidad del pueblo de Costa de Marfil.	0
Al concertar esos acuerdos en nombre de sus respectivos &quot;movimientos&quot;, los dirigentes de cada movimiento asumieron plena responsabilidad por la conducta o mala conducta de sus combatientes.	0
El segundo es pedir una vez más que el Consejo de Seguridad adopte medidas urgentes y esenciales para detener el derramamiento de sangre en Siria.	1
Se cree que los pagos generados por la liberación de barcos, cargamentos y tripulaciones incautados pueden utilizarse para financiar actividades o grupos terroristas.	1
Esas actividades criminales parecen tener un efecto dominó al alimentar el terrorismo en África y las actividades criminales que prosperan en otras regiones del mundo.	1
Según la jurisprudencia, en caso de duda también se debe establecer si (a) un conjunto de personas es percibido y de hecho tratado como perteneciente a uno de los grupos protegidos, y además (b) se consideran pertenecientes a uno de los grupos protegidos. de tales grupos.	0
32. En el párrafo 67 de su opinión, el Abogado General expone cinco razones por las que no debería aplicarse un examen minucioso en este contexto: a) el carácter preventivo de las sanciones a Al-Qaida; b) el contexto internacional del acto impugnado; c) la necesidad de equilibrar los requisitos de la lucha contra el terrorismo y los de la protección de los derechos fundamentales; (d) la naturaleza política de las evaluaciones realizadas por el Comité 1267; y (e) las mejoras en los procedimientos de exclusión de la lista dentro del Comité 1267 en los últimos años, particularmente desde la decisión Kadi de 2008 del Tribunal de Justicia.	1
Además, Chile opina que el párrafo 2 de la parte dispositiva del proyecto de resolución contiene una condena de los ataques suicidas contra civiles únicamente.	1
61. Hay varios instrumentos y planes de estabilización (STAREC, Estrategia Internacional de Apoyo a la Seguridad y la Estabilización, islas de estabilidad), pero parece faltar un enfoque común dentro del propio sistema de las Naciones Unidas.	0
El 7 de diciembre, el Consejo escuchó exposiciones informativas del Presidente del Tribunal Internacional para la ex Yugoslavia, Theodor Meron, y del Presidente del Tribunal Penal Internacional para Ruanda, Khalida Rachid Khan. Destacaron las contribuciones de esos tribunales al derecho penal internacional, pero advirtieron que los recursos limitados, la falta de cooperación de los Estados en áreas críticas y los continuos problemas de personal amenazaban la culminación exitosa de su trabajo.	1
El mes pasado, el aumento del número de personas afectadas por el conflicto en la crisis de Darfur continuó esta tendencia ascendente y se registraron 62.000 desplazados internos adicionales.	1
Los intentos de desestabilizar la situación interna en el Líbano mediante asesinatos políticos son inaceptables.	1
En otro caso, los Janjaweed atacaron la aldea de Mallaga en octubre de 2004. Dieciocho hombres murieron y cuatro hombres y dos mujeres resultaron heridos.	0
:: Llevar a cabo un examen más detenido en esferas en las que el examen inicial de los informes reveló lagunas en la información o en la aplicación de todos los aspectos de la resolución, incluidas todas las medidas necesarias, para cada tipo de arma, o sus respectivos medios vectores, y para los materiales relacionados con ellos, incluida la modificación de las matrices cuando sea útil	0
Instó al Líder Supremo a prevenir y reprimir los crímenes de lesa humanidad y a garantizar que los perpetradores sean procesados y llevados ante la justicia.	1
El Alto Representante/Representante Especial dejó claro que, debido a que las autoridades de la República Srpska y el Ministerio del Interior de la República Srpska en particular no arrestaron a personas acusadas de crímenes de guerra y a que Bosnia y Herzegovina no se unieron a la Asociación de la OTAN para la Paz, la Comisión tendría la tarea de elaborar recomendaciones para establecer una estructura policial única y eficaz para toda Bosnia y Herzegovina.	1
Además, el 14 de febrero fue recibido en Nuakchot por el Presidente de Mauritania, Sidi Mohamed Ould Cheikh Abdellahi, y se reunió con el Ministro de Relaciones Exteriores y Cooperación, Mohamed Saleck Ould Mohamed Lemine, y otros altos funcionarios gubernamentales.	0
Expresamos nuestra grave preocupación por la difícil situación de los palestinos en la Franja de Gaza.	1
Por ejemplo, la sentencia en un caso conocido como Jagre al-Hadi al-Makbul y otros describe cómo una combinación de 39 miembros de la policía y fuerzas populares armadas dejó a los habitantes de Thabit a merced de un gran contingente de atacantes fursan.	1
Los gobiernos desempeñan el papel principal a la hora de asegurar los arsenales militares o prevenir fugas de los canales oficiales de adquisición.	0
Sin embargo, sigo profundamente preocupado por el hecho de que los partidos, tanto los movimientos como las milicias, sigan utilizando a niños como combatientes.	1
&quot;El Consejo de Seguridad sigue gravemente preocupado por las actividades de organizaciones terroristas en la región del Sahel, incluidas Al-Qaida en el Magreb Islámico y el Movimiento por la Unidad y la Jihad en África occidental, y reitera su enérgica condena de los recientes ataques terroristas perpetrados en la región.	1
Profundamente preocupado por las actividades armadas y el bandidaje en [la región] que amenazan la seguridad de la población civil, la realización de operaciones humanitarias en esas zonas y la estabilidad de esos países, y que resultan en graves violaciones de los derechos humanos y del derecho internacional humanitario.	1
Sin embargo, la situación sigue siendo preocupante dada la larga frontera que separa a nuestros dos países, sobre la cual es difícil ejercer control.	1
El Grupo investigó el suministro de esos vehículos al norte de Côte d&#39;Ivoire, pero se vio obstaculizado por no poder realizar una inspección minuciosa de los vehículos de las FN, aunque tomó fotografías de varios de ellos en un convoy militar en Bouaké.	0
