en_es_GOOGLE	VerCoop
4. La misión destacará la importancia de lograr una paz, seguridad y estabilidad sostenibles para todos los países de la región.	1
14. La Dirección Ejecutiva fortalecerá su colaboración con organizaciones internacionales, regionales y subregionales en todas partes del mundo para ayudarlas a preparar y/o implementar planes de acción antiterroristas pertinentes e involucrarlas más directamente en la solución de los problemas de los Estados. necesidades de creación de capacidad, identificadas por el Comité a través de las evaluaciones preliminares de la implementación y las visitas a los países.	1
El evento sirvió de base para desarrollar un programa regional centrado en Argelia, Burkina Faso, Malí, Mauritania, el Níger y Nigeria, destinado a desarrollar la capacidad de los Estados miembros para diseñar, planificar, desarrollar e implementar programas de rehabilitación y reintegración para extremistas violentos. en prisiones.	0
El que con el fin de secuestrar una aeronave con destino a país extranjero se apodera de dicha aeronave o, sin permiso, utiliza una aeronave que le ha sido confiada, será castigado con pena privativa de libertad de tres a diez años o con decomiso de bienes.	0
Una vez implementadas, las medidas contribuirían significativamente a mejorar la capacidad de Somalia para llevar a cabo operaciones de lucha contra la piratería frente a las costas.	1
Esto ayudará a facilitar la prisión preventiva, el juicio y las disposiciones posteriores a la condena para los delincuentes de alto riesgo de conformidad con las normas internacionales de derechos humanos.	1
Un alto funcionario gubernamental, a nivel provincial, describió cómo el reclutamiento inicial de combatientes por parte del Gobierno también recurrió a forajidos árabes y, como se ha descrito en otros informes, al reclutamiento de delincuentes convictos.	0
El Consejo condena todas las acciones unilaterales destinadas a crear hechos sobre el terreno que perjudicarían el resultado de las negociaciones.	0
Organizaciones internacionales y regionales: Secretaría de la Comunidad del Caribe, Comisión Europea, Servicio Europeo de Acción Exterior, Organización para la Seguridad y la Cooperación en Europa, Organización para la Prohibición de las Armas Químicas, Panel de Expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1737 (2006), Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, el Comité establecido en virtud de la resolución 1540 (2004) y Grupo de Expertos, Organización Internacional de Policía Criminal, Organización Mundial de Aduanas.	0
Reitera la importancia de cumplir las disposiciones pertinentes del derecho internacional humanitario, de los derechos humanos y de los refugiados y de proporcionar una formación adecuada en dichas leyes, incluidas las disposiciones relativas a la infancia y el género, así como en habilidades de negociación y comunicación, conciencia cultural y coordinación civil-militar. y sensibilidad en la prevención del VIH/SIDA y otras enfermedades transmisibles, al personal involucrado en actividades de establecimiento, mantenimiento y consolidación de la paz, solicita al Secretario General que difunda orientación apropiada y vele por que dicho personal de las Naciones Unidas tenga la capacitación adecuada, y insta a los Estados miembros pertinentes a que, según sea necesario y factible, difundan instrucciones apropiadas y garanticen que se incluya una formación adecuada en sus programas para el personal involucrado en actividades similares.	1
Mi Representante Especial participó en ambos debates. El 16 de agosto, el Secretario de Estado de Juventud y Deportes inauguró el Parlamento de la Juventud (véase S/2010/85, párr. 105), integrado por 130 jóvenes (incluidas 66 niñas) de entre 12 y 17 años que se someterán a dos años de capacitación en liderazgo y habilidades de representación, así como oportunidades para entablar un diálogo sobre cuestiones políticas que afectan a los jóvenes.	1
Solicitar el estricto cumplimiento por parte de las partes en conflictos armados del derecho internacional humanitario aplicable y de las normas de derechos humanos relativas a la protección de las mujeres y niñas afectadas por conflictos armados.	1
Cuando se haya determinado el estatus, se esperará que la UE desempeñe un papel más destacado, en particular en lo que respecta a la policía y la justicia y en el seguimiento y apoyo del proceso de normas.	1
Observando con preocupación la continua amenaza que plantean a la paz y la seguridad internacionales Al-Qaida y otras personas, grupos, empresas y entidades asociadas con ella, reafirmando su determinación de abordar todos los aspectos de esa amenaza y considerando las deliberaciones del Comité 1267 por recomendación de el Equipo de Vigilancia 1267 en su undécimo informe al Comité 1267 que los Estados Miembros tratan de manera diferente a los talibanes incluidos en la Lista y a las personas y entidades de Al-Qaida y sus afiliados incluidas en la Lista,	1
El Acuerdo de Argel exige a las dos partes, en el párrafo 1 del artículo 1, &quot;abstenerse del uso o la amenaza de la fuerza&quot;.	1
83. A la luz de lo que antecede, recomiendo que el mandato de la MONUSCO se prorrogue por un nuevo período de 12 meses, manteniendo los efectivos de tropas militares y unidades de policía de la Misión en los niveles autorizados actuales.	1
Instando a todos los Estados, organismos internacionales y organizaciones regionales a que asignen recursos suficientes, incluso mediante alianzas internacionales, para hacer frente a la amenaza directa y actual que plantean Al-Qaida, Usama bin Laden y los talibanes, y las personas, grupos, empresas y entidades asociados con a ellos,	1
Consideramos la postura de Armenia como un desafío abierto al proceso de solución del conflicto y una grave amenaza a la paz y la seguridad internacionales y regionales.	0
96. La subregión ha alcanzado un nivel razonable de ratificación de los instrumentos internacionales contra el terrorismo.	0
Metodología y dotación de personal Metodología Las cuatro prioridades estratégicas de la Misión son: creación de instituciones y capacidad a nivel de gestión; combatir el crimen organizado y la corrupción; desarrollar la viabilidad financiera y la sostenibilidad; y promover la independencia y la rendición de cuentas de la policía.	1
485. Es decepcionante que los comités se limitaran al delito de violación y no procesaran casos en los que se denunciaban otras formas de abuso sexual, incluida la tentativa de violación.	0
En cuanto al papel del Consejo de Seguridad en las reparaciones, se señaló que en varias ocasiones se había alentado al Consejo a adoptar medidas en relación con este aspecto de la rendición de cuentas. Por ejemplo, además de recomendar la remisión de la situación a la CPI, la Comisión Internacional de Investigación sobre Darfur también recomendó que el Consejo estableciera una comisión internacional de compensación, sugerencia que recibió poca atención y ningún seguimiento por parte del Consejo.	1
Un Estado citó un amplio plan antiradicalismo, adoptado en 2006, cuyo objetivo es combatir la radicalización y al mismo tiempo proteger los valores democráticos.	1
Mi país ha expresado repetidamente su preocupación por la población civil de esa zona y su opinión de que es importante que la MONUC se despliegue allí para protegerla.	0
El Equipo tiene conocimiento de 15 demandas presentadas en cinco Estados miembros, así como ante el Tribunal de Justicia de las Comunidades Europeas, impugnando la implementación por parte de los Estados miembros de algún aspecto de las sanciones.	1
En este sentido, el Gobierno de Transición debe demostrar su compromiso de trabajar estrechamente con sus socios internacionales para establecer un mecanismo que garantice una gestión sólida, transparente y responsable de las finanzas públicas y aborde eficazmente la corrupción.	0
Para camuflar esos hechos, a veces visten uniformes militares para transmitir la percepción errónea de que el ejército oficial es responsable de perpetrar esa violencia.	0
:: Llevar ante la justicia a quienes financian, planifican, apoyan, facilitan o cometen actos terroristas, teniendo en cuenta en particular el principio de &quot;extraditar o enjuiciar&quot;, de conformidad con el derecho internacional, incluidas las normas de derechos humanos	0
