en_es_GOOGLE	MatCoop
Reitera la importancia de cumplir las disposiciones pertinentes del derecho internacional humanitario, de los derechos humanos y de los refugiados y de proporcionar una formación adecuada en dichas leyes, incluidas las disposiciones relativas a la infancia y el género, así como en habilidades de negociación y comunicación, conciencia cultural y coordinación civil-militar. y sensibilidad en la prevención del VIH/SIDA y otras enfermedades transmisibles, al personal involucrado en actividades de establecimiento, mantenimiento y consolidación de la paz, solicita al Secretario General que difunda orientación apropiada y vele por que dicho personal de las Naciones Unidas tenga la capacitación adecuada, y insta a los Estados miembros pertinentes a que, según sea necesario y factible, difundan instrucciones apropiadas y garanticen que se incluya una formación adecuada en sus programas para el personal involucrado en actividades similares.	0
Por ejemplo, de manera singular, la misión de investigación de las Naciones Unidas sobre el conflicto de Gaza utilizó audiencias públicas como parte de su metodología de investigación para garantizar un proceso inclusivo, dar voz a las víctimas donde no habían sido escuchadas y apoyar sus derechos a la verdad. y justicia.	1
Otra área en la que la Dirección Ejecutiva ve margen para seguir trabajando es una mayor integración de los enfoques de derechos humanos en los programas de lucha contra el terrorismo.	1
Están experimentando presión contra elementos importantes de esta identidad, como su lengua, cultura y herencia religiosa, así como su supervivencia económica.	0
15. La OTAN completó con éxito su misión militar en Bosnia y Herzegovina el 2 de diciembre en una ceremonia formal en Camp Butmir, en Sarajevo.	1
La resolución 1373 (2001) del Consejo de Seguridad, aprobada tras los atroces ataques del 11 de septiembre de 2001 en los Estados Unidos, constituyó un hito en los esfuerzos realizados a nivel de las Naciones Unidas.	1
... señalando la importancia de realizar revisiones continuas de tácticas y procedimientos y revisiones e investigaciones posteriores a las acciones en cooperación con el ... Gobierno en los casos en que se hayan producido víctimas civiles y cuando el ... Gobierno considere apropiadas estas investigaciones conjuntas, ya que así como continuar la cooperación con las [fuerzas de seguridad nacionales] hacia una mayor institucionalización de la protección de los civiles, especialmente las mujeres y las niñas,	1
14. Observa el vínculo cada vez mayor entre el terrorismo y las tecnologías de la información y las comunicaciones, en particular Internet, y el uso de esas tecnologías para cometer actos terroristas y para facilitar esos actos mediante su uso para incitar, reclutar, financiar o planificar actos terroristas, y encarga a la Dirección Ejecutiva que siga ocupándose de esta cuestión, en consulta con los Estados miembros, las organizaciones internacionales, regionales y subregionales, el sector privado y la sociedad civil, y que asesore al Comité sobre otros enfoques;	1
La Comisión considera que los crímenes de violencia sexual cometidos en Darfur pueden equivaler a violación como crimen de lesa humanidad o esclavitud sexual como crimen de lesa humanidad.	0
A petición del alto mando de las Forces nouvelles, se creó un grupo de trabajo integrado por las fuerzas imparciales y las Forces nouvelles para elaborar un plan operativo para el acantonamiento de sus tropas.	1
En particular, recomienda que el Comité modifique el párrafo 6 i) de sus directrices para que los nombres de las personas identificadas como muertas se revisen automáticamente cada año, junto con las listas seleccionadas por el Comité del conjunto de entradas que no se han actualizado. en cuatro años o más, a menos que un miembro del Comité solicite específicamente que se retire de la consideración el nombre de una persona supuestamente fallecida.	0
En primer lugar, como ha reconocido el Consejo de Seguridad en varias resoluciones, el derecho internacional considera que cuando se cometen actos de violaciones manifiestas del derecho internacional de los derechos humanos y violaciones graves del derecho internacional humanitario que puedan constituir crímenes de derecho internacional, los Estados tienen el deber de investigar, y, si existen pruebas suficientes, someter a proceso al presunto responsable de las violaciones.	1
Llegados a este punto, basta decir que, tanto según la Convención de 1948 como las correspondientes normas de derecho consuetudinario, el genocidio comprende diversos actos contra miembros de un grupo nacional, étnico, racial o religioso (matar a miembros de un grupo; causar graves daños corporales o causar daño mental a miembros de un grupo; imponer deliberadamente a un grupo condiciones de vida destinadas a provocar su destrucción física total o parcial; imponer medidas destinadas a impedir los nacimientos dentro del grupo; trasladar por la fuerza a niños de un grupo a otro grupo; cometido con la intención de destruir, total o parcialmente, al grupo.	1
Por lo tanto, el Comité transmitirá las recomendaciones al Comité contra el Terrorismo establecido en virtud de la resolución 1373 (2001).	0
r) Ratifique sin demora la Convención Internacional para la protección de todas las personas contra las desapariciones forzadas, la Convención sobre los derechos de las personas con discapacidad, el Estatuto de Roma de la Corte Penal Internacional y los convenios fundamentales de la Organización Internacional del Trabajo;	1
36. Fuentes oficiales han informado de la muerte de al menos tres personas incluidas en Al-Qaida.	0
Los Estados han desarrollado mecanismos regionales para garantizar una creación de capacidad jurídica e institucional coherente en el control de los sistemas financieros, la aplicación de la ley y el control de fronteras, asegurando la cooperación, la atención a los derechos humanos y la no duplicación de actividades.	1
233. La Comisión recomienda que los fiscales tengan acceso a personal policial y de investigación dedicado, personal administrativo, de traducción e investigación adecuado, así como el apoyo logístico necesario.	1
Las unidades de policía constituidas proporcionan capacidad de control de multitudes en caso de manifestaciones ilegales o rebeldes y protegen al personal, las instalaciones y los bienes de las Naciones Unidas dentro de sus respectivas zonas de responsabilidad.	1
El tráfico transfronterizo de minerales y diamantes ha estado en el centro de la dinámica de los conflictos regionalizados tanto en África occidental como en la región de los Grandes Lagos durante muchos años.	0
Además, las medidas que suspendan el Pacto no deben entrañar discriminación por motivos de raza, color, sexo, idioma, religión u origen social.	1
14. Todas las víctimas, incluidas las de demolición de viviendas y expulsiones, deben recibir una reparación completa y adecuada.	1
Rumania subraya una vez más que cualquier acto terrorista es inaceptable y debe ser condenado.	0
&quot;El Consejo de Seguridad destaca que las organizaciones regionales y subregionales desempeñan un papel importante a la hora de abordar el tráfico ilícito de armas pequeñas y ligeras y la necesidad de tener en cuenta en los mandatos de las operaciones de mantenimiento de la paz, cuando corresponda, los instrumentos regionales que permitan a los Estados identificar y rastrear armas pequeñas y ligeras ilegales.	0
Destacando que el terrorismo sólo puede derrotarse mediante un enfoque sostenido y amplio que implique la participación y colaboración activas de todos los Estados y las organizaciones internacionales y regionales para impedir, menoscabar, aislar e incapacitar la amenaza terrorista,	1
En cuanto al despliegue de la UNMISS, señaló que, a medida que se completaba el despliegue adicional, la fuerza estaba haciendo todo lo posible para ampliar su presencia fuera de las bases.	0
Muchos de ellos contaron historias similares de haber sido detenidos por las FSI, esposados, con los ojos vendados, desnudados y detenidos durante un período de tiempo mientras los interrogaban sobre el Sr. Abu Adass y sus afiliaciones con grupos islámicos; la mayoría informó que compartía con sus interrogadores su opinión de que el Sr. Abu Adass era un hombre solitario e introvertido que no tenía la inteligencia para ser capaz de cometer tal crimen.	0
