en_es_TRANSFORMERS	MatConf
Utilizar el hambre de los civiles como método de guerra privándolos de objetos indispensables para su supervivencia, incluso impidiendo deliberadamente los suministros de socorro previstos en el derecho internacional humanitario aplicable.	1
Alrededor de las 17.00 horas, un vehículo pasó a velocidad y el Sr. Kiak y sus hombres abrieron fuego, hiriendo al sacerdote que conducía.	1
Como se explica más adelante, la Comisión ha reunido material muy sustancial que considera justifica el uso del término Janjaweed, en el contexto limitado del mandato de la Comisión, como término genérico para describir a las milicias árabes que actúan, bajo la autoridad, con el apoyo, la complicidad o la tolerancia de las autoridades del Estado sudanés, y que se benefician de la impunidad por sus actos.	0
Las milicias maoístas desempeñaron una serie de funciones durante el conflicto, entre ellas la movilización, la propaganda, el servicio como ejército irregular y la provisión de diferentes formas de "impresión de la ley" en las zonas bajo control del PCN-M. Cuando se disolvió la milicia maoísta, muchos miembros se incorporaron a la Liga Comunista Juvenil del PCN-M, una organización restablecida en diciembre de 2006.	1
En la 5659a sesión del Consejo de Seguridad, celebrada el 12 de abril de 2007, en relación con el examen por el Consejo del tema titulado "Amenazas a la paz y la seguridad internacionales causadas por actos terroristas", el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	1
El Comandante General de la PNTL retiró armas de la Armería Nacional de la PNTL sin conocimiento del oficial de armería, y el 23 de marzo envió 60 armas Steyr y 50 cajas de municiones al complejo de la URP en Alieu, y el 15 de abril envió armas y municiones Steyr a la comisaría de policía de Liquiça.	1
Por lo tanto, no es de extrañar que muchos Estados Miembros consideren que Internet es una cuestión clave para combatir la propagación del terrorismo relacionado con Al-Qaida y la amenaza que representa.	1
El Consejo de Seguridad expresa su profunda preocupación por las consecuencias humanitarias del conflicto para el pueblo angoleño.	0
En algunos casos, las mujeres fueron presuntamente violadas en público, y en algunos incidentes, las mujeres fueron censuradas y llamadas "esclavos" o Torabora.	1
A ello siguieron las conversaciones celebradas el 14 de mayo de 2000 en Mwanza entre los Presidentes de Rwanda y Uganda, que también acordaron la desmilitarización.	0
Preocupada por el hecho de que los combatientes terroristas extranjeros aumenten la intensidad, la duración y la inextricabilidad de los conflictos, y también puedan representar una grave amenaza para sus Estados de origen, los Estados de tránsito y los Estados a los que viajan, así como los Estados vecinos de zonas de conflicto armado en las que los combatientes terroristas extranjeros están activos y que se ven afectados por graves cargas de seguridad, y observando que la amenaza de los combatientes terroristas extranjeros puede afectar a todas las regiones y Estados Miembros, incluso a los que están lejos de las zonas de conflicto, y expresando grave preocupación por el hecho de que los combatientes terroristas extranjeros utilicen su ideología extremista para promover el terrorismo,	0
C. Disolución y desarme de las milicias libanesas y no libanesas	1
i) Intensifique su cooperación con las organizaciones internacionales, regionales y subregionales y elabore formas de trabajar con esas organizaciones caso por caso, lo que refleja la variación de la capacidad y el mandato de cada organización, incluidos los intercambios a nivel de trabajo, las reuniones informativas con el Comité y con el Comité, y la mejora de los arreglos de intercambio de información;	0
Esta Declaración recuerda al mundo que las víctimas de delitos deben ser tratadas con compasión y respeto y afirma que tienen derecho a recibir justicia, ser tratadas con justicia y obtener reparación en forma de restitución, indemnización y otra asistencia por los daños que han sufrido.	0
Nos preocupa seriamente la obstinada negativa de los dirigentes de grupos como el Movimiento por la Justicia y la Igualdad y el Movimiento de Liberación del Sudán a participar en las conversaciones.	0
- Los muertos por el régimen incluían:	1
Los expertos del OIEA indicaron al Equipo que era mucho más probable que los terroristas obtuvieran ilícitamente un dispositivo militar que construir su propio dispositivo improvisado.	1
28. Declara su determinación de vigilar de cerca todas las situaciones que entrañen la proliferación de las armas nucleares, sus sistemas vectores o material conexo, incluso hacia o por agentes no estatales, según se definen en la resolución 1540 (2004), y de adoptar, según proceda, las medidas que sean necesarias para asegurar el mantenimiento de la paz y la seguridad internacionales;	1
El 12 de septiembre, en el campamento de refugiados de Goz Amer, cerca de Goz Beida (región de Dar Sila), el DIS detuvo a 11 personas sospechosas de haber realizado actividades de reclutamiento en el campamento para un grupo armado en los últimos meses.	0
Denuncia de desapariciones y detenciones en las zonas controladas por las desapariciones del MPCI	1
Además, también aumentó el temor a que se ocuparan propiedades minoritarias, y según informes de una comunidad croata en el municipio de Vitina y los romaníes que vivían en la ciudad de Gnjilane, los albaneses de Kosovo habían estado revisando las casas vacías y, en algunos casos, intimidando a los miembros de la comunidad.	0
Un funcionario superior del Gobierno que participó en la contratación informó a la Comisión de que los dirigentes tribales recibían subvenciones y obsequios sobre la base de sus esfuerzos de contratación y del número de personas que proporcionaban.	1
El Comité no sólo debe trabajar con los Estados para mejorar su legislación de lucha contra el terrorismo, sino también vigilar la aplicación de esa legislación a la luz de los requisitos actuales.	0
Convencida de que es inaceptable, en principio, que en cualquier lugar se pueda eludir la responsabilidad por un acto de terrorismo por cualquier motivo, incluso por su propia obstrucción de la investigación o por no cooperar de buena fe,	0
a) Garantice la protección efectiva de los civiles, incluido el personal humanitario y los defensores de los derechos humanos, bajo la amenaza inminente de violencia física, en particular la violencia procedente de cualquiera de las partes en el conflicto;	0
61. El grado de presencia y funcionamiento de las instituciones del Estado, la policía y el ejército nacional en esas zonas varía considerablemente.	1
Uganda no apoya a ninguna milicia congoleña como alega el Representante Permanente de la República Democrática del Congo.	0
Otros testimonios destacaron las ejecuciones sumarias de personas que presuntamente habían cometido robos en zonas controladas por el MPCI.	1
:: Algunos miembros subrayaron que la lucha contra el terrorismo debía respetar el derecho internacional, incluidas las normas de derechos humanos, y reiteraron que el terrorismo constituía una grave violación de los derechos humanos y las libertades, incluido el derecho fundamental a la vida, un miembro subrayó la necesidad de establecer el derecho humano a la protección contra el terrorismo y reiteró su iniciativa de elaborar, bajo los auspicios de las Naciones Unidas, un código para proteger los derechos humanos contra el terrorismo.	0
La MINUSMA considera que el trato recibido por los detenidos durante la detención y el interrogatorio puede constituir tortura u otros tratos o penas crueles, inhumanos o degradantes.	1
Del patrón de daños está claro que fue una explosión de una carga de explosivos altos.	0
