en_es_DEEP	MatCoop
En primer lugar, como ha reconocido el Consejo de Seguridad en varias resoluciones, el derecho internacional considera que cuando se cometen actos de violaciones manifiestas del derecho internacional de los derechos humanos y violaciones graves del derecho internacional humanitario que puedan constituir crímenes de derecho internacional, los Estados tienen el deber de investigar, y, si existen pruebas suficientes, someter a proceso al presunto responsable de las violaciones.	1
Cada vez más, los Estados de la subregión participan en proyectos y programas regionales (que fomentan la solicitud, recopilación e intercambio de información e inteligencia) como medio de mejorar la capacidad para hacer frente a las amenazas del terrorismo y la delincuencia organizada relacionadas con las fronteras.	1
Bajo esa premisa, el mayor número de víctimas procedía de Abobo: el 63 por ciento de los muertos, el 35 por ciento de los heridos o torturados y el 40 por ciento de los desaparecidos. El segundo mayor número de víctimas fue el de Anyama, con el 10 por ciento de las muertes; Koumassi representaba el 13 por ciento de los heridos o torturados y el 35 por ciento de los desaparecidos eran de Anyama.	0
65. En julio concluyó la planificación integrada para guiar la participación y las operaciones de las Naciones Unidas en apoyo de la ejecución del mandato antes y después del período del referendo, y tanto la UNMIS como el equipo de las Naciones Unidas en el país establecieron estructuras para coordinar las prioridades identificadas.	1
:: Los mecanismos de investigación deben establecerse lo suficientemente temprano en una crisis para que puedan contribuir a la prevención de nuevas violaciones.	0
A este respecto, la Dirección organizó, en cooperación con el Centro Internacional de Lucha contra el Terrorismo y con el apoyo de los Países Bajos, su segundo taller sobre la aplicación de la resolución 1624 (2005) en julio de 2012 en Rabat.	1
El Consejo debería integrar profundamente las buenas prácticas emergentes con respecto a la lucha contra el extremismo violento en su respuesta a la amenaza de los combatientes terroristas extranjeros y alentar la dedicación de recursos a estos esfuerzos.	1
Acogiendo con beneplácito los continuos progresos que Burundi ha logrado hacia la paz, la estabilidad y el desarrollo y destacando la necesidad de que el sistema de las Naciones Unidas y la comunidad internacional, incluidas las instituciones financieras internacionales y los asociados para el desarrollo de Burundi, mantengan su apoyo a la consolidación de la paz y el desarrollo a largo plazo en Burundi,	1
14. El Comité y su grupo de trabajo sobre asistencia siguieron trabajando para mejorar la eficacia de su mecanismo de asistencia.	1
40. Unos 8.490 excombatientes han recibido apoyo para la reintegración del PNUD y sus asociados en la ejecución en el norte del Sudán.	1
Sin embargo, muchos apenas han comenzado a desarrollar capacidades específicas de lucha contra el terrorismo.	1
La situación sobre el terreno es preocupante también en términos humanitarios. El Secretario General confirma que Irak está atravesando una crisis importante y afirma que la situación continúa deteriorándose.	0
17. Mediante visitas a países donantes, la Dirección Ejecutiva ha podido reunir información mucho más precisa sobre sus intereses regionales, sus capacidades de asistencia técnica contra el terrorismo y sus programas existentes.	1
El Comité espera con interés recibir de la Dirección Ejecutiva del Comité contra el Terrorismo, antes de finales de noviembre de 2009, un primer estudio actualizado sobre la aplicación a nivel mundial, para su examen, a fin de responder a la solicitud mencionada más arriba del Consejo de Seguridad.	1
20. El Grupo de Supervisión ha determinado durante el período del mandato actual que las corrientes de armas del Yemen a Somalia procedían no sólo de grupos delictivos (al BAM para que la oposición las comprara), sino también del Gobierno del Yemen directamente al GFT.	1
3. El notable nivel de compromiso entre el Comité y otros Estados Miembros durante el examen sugirió que un gran grupo de Estados sigue compartiendo la preocupación del Consejo de Seguridad de que debería haber una respuesta internacional coordinada a la amenaza de Al-Qaida y los talibanes.	1
o El 27 de noviembre de 2014, aviones de combate del régimen atacaron la escuela Dar al-Salam en la ciudad de Raqqa y destruyeron parcialmente uno de los edificios escolares.	0
Durante las consultas oficiosas del Comité celebradas el 22 de mayo, el Coordinador del Equipo de Vigilancia hizo una presentación oral sobre la actual amenaza a la paz y la seguridad internacionales que plantean AlQaida y sus afiliados.	0
Destacando que el terrorismo sólo puede derrotarse mediante un enfoque sostenido y amplio que implique la participación y colaboración activas de todos los Estados y las organizaciones internacionales y regionales para impedir, menoscabar, aislar e incapacitar la amenaza terrorista,	1
Una vez que se haya determinado el estatus futuro, una presencia internacional -militar y civil- requerirá los recursos necesarios para gestionar la implementación del acuerdo de manera estable y ordenada.	1
6. El declive de Al-Qaida es en parte resultado de la incesante campaña internacional para restringir su influencia y en parte resultado de su propia creación.	1
36. El Consejo alienta a las autoridades de Burundi a trabajar con el Representante Especial del Secretario General para establecer un mecanismo que ponga fin a la impunidad y promueva la reconciliación.	1
En marzo de 2004, Janjaweed y 150 soldados presuntamente secuestraron y violaron a 16 niñas en Kutum, en el norte de Darfur.	0
Este enfoque responde al compromiso asumido por los Ministros del Foro de Cooperación Económica Asia-Pacífico (APEC) en noviembre de 2005 de realizar, antes de fines de 2006, una evaluación de la vulnerabilidad de los aeropuertos a los ataques de sistemas portátiles de defensa aérea.	1
El Consejo expresa grave preocupación por las situaciones en las que fuerzas y grupos armados persisten en cometer violaciones y abusos contra niños expuestos y afectados por conflictos armados y situaciones posteriores a conflictos, en abierto desprecio del derecho internacional aplicable y de las resoluciones del Consejo sobre esta cuestión.	0
Además, los requisitos de mantenimiento de registros establecidos en el artículo 12 pueden ayudar al Comité y al Equipo de Vigilancia a identificar las fuentes de las armas utilizadas por Al-Qaida y sus asociados.	1
Según la jurisprudencia, en caso de duda también se debe establecer si (a) un conjunto de personas es percibido y de hecho tratado como perteneciente a uno de los grupos protegidos, y además (b) se consideran pertenecientes a uno de los grupos protegidos. de tales grupos.	1
Toda privación de libertad debe realizarse de conformidad con lo dispuesto en el artículo 9: no debe ser arbitraria; debe basarse en las causales y procedimientos establecidos por la ley; debe facilitarse información sobre los motivos de la detención; y debe estar disponible el control judicial de la detención, así como una indemnización en caso de incumplimiento.	0
Este sector requiere una protección especial contra la financiación del terrorismo, ya que el abuso de organizaciones sin fines de lucro puede crear daños duraderos a las propias organizaciones y puede desalentar las donaciones caritativas en general.	1
Las medidas para ayudar a aquellos cuyos familiares fueron asesinados, el reconocimiento por parte de las autoridades gubernamentales de su responsabilidad y las explicaciones sobre las medidas que se deben tomar para evitar que se repitan las violaciones parecen ser de importancia clave para la comunidad.	0
A pesar de los indicios de que se estaban fortaleciendo los mecanismos disciplinarios internos de la policía nacional, los avances fueron lentos a la hora de llevar ante los tribunales a los miembros de los servicios de seguridad responsables de violaciones.	1
Exhorta a todas las partes en el conflicto armado en el [país afectado], incluidos los elementos de [grupo armado específico] a que emitan órdenes claras contra la violencia sexual, y exhorta además a esas partes a que asuman y cumplan compromisos específicos sobre la investigación oportuna de los presuntos abusos a fin de exigir responsabilidades a los perpetradores, de conformidad con su resolución 1960 (2010), y facilitar el acceso inmediato de las víctimas de violencia sexual a los servicios disponibles;	0
