en_es_DEEPL	MatConf
"El Consejo de Seguridad reconoce la intención expresada por los representantes de ambas organizaciones de cooperar en un amplio programa de interés mutuo, formulando respuestas conjuntas adecuadas, cuando proceda, a las crisis humanitarias, promoviendo los derechos humanos, la libertad de expresión, la seguridad alimentaria, la protección del medio ambiente y la lucha contra el terrorismo y el tráfico ilícito de drogas y armas, al tiempo que reitera la necesidad de garantizar que todos los esfuerzos de las Naciones Unidas para restablecer la paz y la seguridad también respeten y promuevan el Estado de Derecho.	0
13. Los informes sobre niños secuestrados durante los recientes ataques contra la población civil demuestran el horrible precio que están pagando los niños de Darfur en esta guerra civil.	1
Existe material de orientación para ayudar a la aplicación de prácticas eficaces. A este respecto, cabe destacar el documento de buenas prácticas del Grupo de Acción Financiera Internacional sobre el Blanqueo de Capitales para detectar y prevenir el transporte transfronterizo ilícito de dinero en efectivo e instrumentos negociables al portador y las Directrices de la OMA para la lucha contra el blanqueo de capitales y la financiación del terrorismo.	0
45. La Organización Internacional de Policía Criminal (INTERPOL) emprendió programas de creación de capacidad en materia de lucha antiterrorista para la región del Sahel y el Cuerno de África a fin de mejorar el intercambio de información entre organismos, reforzar su respuesta operativa integrada en la región y ampliar el uso de su red de comunicaciones seguras, sus bases de datos y sus servicios.	0
21. También ha habido informes persistentes de que helicópteros marfileños estaban estacionados en Guinea y que uno de los helicópteros destruidos en noviembre de 2004 por las fuerzas francesas había sido prestado por Guinea.	0
Asimismo, el mando de la unidad nos entregó, en virtud de la orden Nº 206/1735 de fecha 18 de febrero de 2005, una autorización escrita de esa parte, Ref. 36/2005, de 18 de febrero de 2005, que incluía la orden de mantener los coches de la comitiva de Hariri dentro del cuartel, cubrirlos con tiendas de campaña y ponerlos bajo vigilancia, lo que se hizo.	1
El 30 de agosto, el Consejo emitió una declaración a la prensa sobre la piratería y el robo marítimo a mano armada en el Golfo de Guinea.	1
La creación del Centro Mixto de Análisis de la Misión ha permitido a la MINUSTAH aumentar considerablemente su capacidad para analizar y compartir información en toda la Misión. Sin embargo, la MINUSTAH siguió careciendo de acceso a inteligencia táctica fiable.	0
Como ya se ha indicado, distintas fuentes han confirmado que los niños van uniformados y llevan armas.	1
408. En cuanto al derecho internacional humanitario, el artículo 3 común a los Convenios de Ginebra prohíbe los actos de violencia contra la vida y la persona, incluidos los tratos crueles y la tortura, la toma de rehenes y los ultrajes a la dignidad personal, en particular los tratos humillantes y degradantes.	1
o El 23 de noviembre de 2014, aviones de combate del régimen lanzaron 2 misiles contra la mezquita de Harwiel, en el barrio de Aradi, en Deir ez-Zor, dañando la mezquita y las casas cercanas.	1
Organizaciones internacionales y regionales: Secretaría de la Comunidad del Caribe, Comisión Europea, Servicio Europeo de Acción Exterior, Organización para la Seguridad y la Cooperación en Europa, Organización para la Prohibición de las Armas Químicas, Grupo de Expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1737 (2006), Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, Comité establecido en virtud de la resolución 1540 (2004) y Grupo de Expertos, Organización Internacional de Policía Criminal, Organización Mundial de Aduanas.	0
8. Subraya la importancia del acceso seguro y sin trabas del personal humanitario a la población civil en los conflictos armados, hace un llamamiento a todas las partes interesadas, incluidos los Estados vecinos, para que cooperen plenamente con el Coordinador de Asuntos Humanitarios de las Naciones Unidas y los organismos de las Naciones Unidas en la facilitación de dicho acceso, invita a los Estados y al Secretario General a que señalen a su atención la información relativa a la denegación deliberada de dicho acceso en violación del derecho internacional, cuando dicha denegación pueda constituir una amenaza para la paz y la seguridad internacionales, y, a este respecto, expresa su disposición a examinar dicha información y, cuando sea necesario, a adoptar las medidas oportunas;	0
Aunque la amenaza de las milicias ilegales en el oeste seguirá siendo baja, en relación con la mayor parte de Afganistán, estas fuerzas siguen representando el segundo mayor riesgo para la seguridad regional, por detrás de las amenazas criminales y relacionadas con las drogas.	1
En la 6900ª sesión del Consejo de Seguridad, celebrada el 15 de enero de 2013, en relación con el examen por el Consejo del tema titulado "Amenazas a la paz y la seguridad internacionales causadas por actos terroristas", el Presidente del Consejo de Seguridad hizo la siguiente declaración en nombre del Consejo:	0
No puedo insistir lo suficiente en el riesgo que supone la falta de helicópteros militares para la eficacia operativa de la fuerza.	0
La desinformación agravó la discriminación y la estigmatización basadas en la identidad, y desencadenó la violencia entre las comunidades y dentro de ellas.	1
Subrayando que el terrorismo sólo puede ser derrotado mediante un enfoque sostenido y global que implique la participación y colaboración activas de todos los Estados y organizaciones internacionales y regionales para impedir, perjudicar, aislar e incapacitar la amenaza terrorista,	0
"El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable cometidas contra mujeres y niñas en situaciones de conflicto armado y posteriores a conflictos, incluidas las violaciones, otras formas de violencia sexual y de género y los asesinatos y mutilaciones que contravienen el derecho internacional.	0
Se toma buena nota de la preocupación por la aplicación del comunicado conjunto del 2 de abril de 2009, al que se alude en el informe.	0
También se refirió al ataque contra la base de la Misión Multidimensional Integrada de Estabilización de las Naciones Unidas en Malí (MINUSMA) en Kidal el 7 de octubre.	1
Los hombres de estos vehículos y los soldados que se encontraban en la calle dispararon contra los vehículos policiales, hiriendo a un agente de la PNTL en las piernas.	1
Informes inquietantes indican que el ejército maoísta o las organizaciones del PCN-Maoísta han vuelto a reclutar por la fuerza a un número limitado de niños liberados informalmente de los acantonamientos. Durante el período que abarca el informe, se documentaron 12 casos.	1
"El Consejo de Seguridad sigue profundamente preocupado por las devastadoras consecuencias humanitarias, políticas y económicas de los conflictos armados; y subraya los imperativos políticos y morales primordiales de prevenir el estallido y la escalada de los conflictos armados y las crisis humanitarias, y los beneficios que de ello se derivan para la paz y el desarrollo y las relaciones de amistad entre todos los Estados.	1
Además, se quemaron más de 1.000 casas y se registraron varios casos de destrucción, saqueo y trato inhumano.	1
En uno de los incidentes, en la aldea de Korcha -- Turgu, a primera hora de la mañana, en algún momento de agosto de 2003, cientos de árabes janjaweed atacaron la aldea. Llevaban uniformes verdes del ejército y montaban a caballo y en camello. Rodearon la aldea y empezaron a disparar a hombres y niños.	1
53. Aunque la protección física de los civiles frente a la violencia sigue siendo importante, debe prestarse más atención a la protección mediante procesos políticos y civiles, esfuerzos de reconciliación a nivel comunitario y el establecimiento de un entorno protector en estrecha coordinación con el equipo de las Naciones Unidas en el país y otros agentes de protección.	0
Subrayando la obligación impuesta a todos los Estados miembros de aplicar plenamente la resolución 1373 (2001), incluso con respecto a cualquier miembro de los talibanes y de la organización Al-Qaida, y a cualesquiera individuos, grupos, empresas y entidades asociados con los talibanes y la organización Al-Qaida, que hayan participado en la financiación, planificación, facilitación y preparación o perpetración de actos terroristas o en el apoyo a actos terroristas, así como de facilitar el cumplimiento de las obligaciones antiterroristas de conformidad con las resoluciones pertinentes del Consejo de Seguridad,	0
Los infructuosos intentos de Aiman Muhammad Rabi al-Zawahiri de mediar en los conflictos internos entre Al-Qaeda y Jabhat al-Nusra (filial de Al-Qaeda en Irak), así como las persistentes luchas internas en el seno de Al-Shabaab, ponen de manifiesto los límites de la autoridad de Al-Zawahiri.	1
También hay que recordar que, a pesar de esta amplia base política, la gran mayoría de los miembros de los dos movimientos rebeldes procedían esencialmente de tres tribus, a saber, los Fur, los Masalit y los Zaghawa.	1
"El Consejo de Seguridad reafirma que el terrorismo en todas sus formas y manifestaciones constituye una de las amenazas más graves para la paz y la seguridad y que todo acto de terrorismo es criminal e injustificable, independientemente de su motivación, del momento en que se cometa y de quien lo cometa.	0
Expresando su preocupación por los continuos informes sobre abusos de los derechos humanos y violaciones del derecho internacional humanitario, incluso contra mujeres y niños, incluidos los informes sobre el aumento de incidentes de violencia sexual, en particular los atribuidos a hombres armados, subrayando la importancia de investigar esas presuntas violaciones y abusos cometidos por todas las partes, independientemente de su condición o afiliación política, incluidos los ocurridos a lo largo de la crisis [pertinente], incluso ... reafirmando que los responsables de esas violaciones deben rendir cuentas y tomando nota de los compromisos [de las entidades pertinentes] a este respecto,	1
El Consejo pide a la MONUC que siga vigilando las denuncias de violencia extrajudicial e informe al Consejo.	0
294. Teniendo en cuenta los límites de sus funciones inherentes, la Comisión no ha podido afirmar con certeza el número de víctimas civiles en Darfur.	1
Confirmó que un helicóptero ruso había sido derribado y que una Junta de Investigación de las Naciones Unidas, que había estado en el país la semana anterior, presentaría un informe a principios de noviembre.	1
En cuanto al asesinato de militares detenidos por los rebeldes, la Comisión ha recibido informes, especialmente del Gobierno, sobre ejecuciones de soldados detenidos llevadas a cabo por los rebeldes.	1
Dada la larga hostilidad de estos grupos hacia las Naciones Unidas, esto sugiere un riesgo continuo para el personal de la misión.	0
Tengo el honor de transmitir adjunto el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2048 (2012) relativa a Guinea-Bissau, que contiene una relación de las actividades del Comité del 1 de enero al 31 de diciembre de 2014.	0
(b) Impedir la entrada en sus territorios o el tránsito por ellos de esas personas, con la salvedad de que nada de lo dispuesto en el presente apartado obligará a ningún Estado a denegar la entrada en sus territorios o exigir la salida de ellos a sus propios nacionales, y de que el presente apartado no se aplicará cuando la entrada o el tránsito sean necesarios para el cumplimiento de un proceso judicial o cuando el Comité determine, caso por caso, que la entrada o el tránsito están justificados;	1
Acogiendo con satisfacción y apoyando las medidas adoptadas para concluir tratados sobre zonas libres de armas nucleares y reafirmando la convicción de que el establecimiento de zonas libres de armas nucleares internacionalmente reconocidas sobre la base de acuerdos libremente concertados entre los Estados de la región de que se trate, y de conformidad con las directrices de 1999 de la Comisión de Desarme de las Naciones Unidas, mejora la paz y la seguridad mundiales y regionales, fortalece el régimen de no proliferación nuclear y contribuye a la realización de los objetivos del desarme nuclear,	0
Ø Pedir que los informes del Secretario General sobre situaciones específicas de cada país incluyan la violencia sexual como un aspecto específico del informe, incluyendo, en la medida de lo posible, datos desglosados en cuanto al género y la edad de las víctimas; y pedir el desarrollo de estrategias y planes de acción específicos de cada misión para prevenir y responder a la violencia sexual, como parte de una estrategia más amplia de protección de civiles.	1
En dicha resolución, el Consejo pidió al Secretario General que estableciera, en el seno de la Secretaría (Subdivisión de Órganos Subsidiarios del Consejo de Seguridad), un centro de coordinación administrativa para recibir las peticiones de las personas y entidades incluidas en la lista.	0
Sin embargo, observamos que sin un sector de la justicia y la seguridad resistente, la floreciente paz y estabilidad del país podrían verse amenazadas.	0
20. Aunque el Comité tiene previsto tratar en profundidad la cuestión de la cooperación con las organizaciones internacionales y regionales pertinentes en abril de 2007, apoyó la recomendación del Equipo de Vigilancia de invitar, caso por caso, a representantes de esas organizaciones a reunirse con el Comité para un intercambio de opiniones mutuamente beneficioso.	0
También siguieron el inicio de la misión del enviado de Naciones Unidas, Kofi Annan, para alcanzar una solución pacífica a la crisis siria, sin recurrir a amenazas ni hablar de intervención extranjera.	0
Aunque el Gobierno hizo algunos progresos según el plan de acción, concretamente el despliegue de fuerzas policiales, no cumplió su compromiso de mantenerse fuera de las zonas bajo control de los movimientos armados.	1
115. El embargo actual podría tener más efecto sobre los talibanes si tuviera esto en cuenta y si se impidiera a todos los agentes no estatales de Afganistán comprar armas, con las excepciones necesarias para fines humanitarios y de otro tipo, según autorice el Gobierno de Afganistán o el Consejo de Seguridad.	1
20. En Indonesia, muchos de los implicados en atentados anteriores han sido procesados con éxito y, en los últimos años, la JI se ha visto eclipsada por grupos como la JAT y Mujahidin Indonesia Timur (MIT) (no incluidos en la lista), dirigidos por un antiguo miembro de la JI y la JAT.	1
La primera sesión temática especial del Consejo de Derechos Humanos sobre la crisis alimentaria mundial puso de relieve su interrelación con las violaciones de los derechos humanos.	0
En el caso de África, el Consejo abordó la grave situación en la frontera entre Ruanda y la República Democrática del Congo, examinó el persistente estancamiento político entre Etiopía y Eritrea, evaluó la aplicación del embargo de armas a Somalia e intensificó los esfuerzos para reactivar el estancado proceso político en Costa de Marfil.	0
Se quemaron dos vehículos. Las oficinas de la planta baja fueron saqueadas.	1
La MINUSMA también identificó a 32 supervivientes de violencia sexual relacionada con el conflicto en la región de Tombuctú y las remitió a organizaciones no gubernamentales dispuestas a ayudarlas a presentar sus casos ante la justicia.	1
Observando con profunda preocupación el aumento de la violencia y el incremento de los enfrentamientos intertribales, así como la persistencia de la violencia sexual y de género y de la impunidad, y reiterando su profunda preocupación por los ataques contra el personal humanitario y las fuerzas de mantenimiento de la paz, la seguridad de los civiles, y haciendo un llamamiento a todas las partes en Darfur para que cesen inmediatamente las acciones ofensivas y se abstengan de nuevos ataques violentos que provoquen la consiguiente mala situación de la ayuda humanitaria y la restricción del acceso humanitario a las poblaciones necesitadas,	1
- Introducción de un mecanismo de gestión transparente y buena gobernanza para combatir el fraude y la corrupción.	0
El Consejo se propone redoblar sus esfuerzos para luchar contra la impunidad y defender la rendición de cuentas por los delitos graves cometidos contra mujeres y niñas con los medios adecuados, y llama la atención sobre toda la gama de mecanismos de justicia y reconciliación que deben considerarse, incluidos los tribunales y cortes penales nacionales, internacionales y mixtos, las comisiones de la verdad y la reconciliación, así como los programas nacionales de reparación a las víctimas, las reformas institucionales y los mecanismos tradicionales de resolución de conflictos.	0
Este participante añadió que el papel de los coordinadores políticos había cambiado radicalmente en los últimos 10 años, convirtiéndose en una parte más formalizada e institucionalizada de cada delegación.	0
64. Desde 1950, la República Popular Democrática de Corea ha llevado a cabo el secuestro sistemático, la denegación de la repatriación y la posterior desaparición forzada de personas de otros países a gran escala y como cuestión de política de Estado.	1
21. El Presidente, junto con los Presidentes del Comité del Consejo de Seguridad establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo y del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), ofreció dos sesiones informativas conjuntas al Consejo en 2013.	0
Todos los aspectos de la formación policial se reunieron en un programa independiente en mayo de 2004 y ahora se ha llegado a un acuerdo sobre la creación de un sistema de formación para toda Bosnia y Herzegovina.	0
El candidato del MDC tiene poco o ningún acceso a los medios de comunicación de Zimbabue; se le prohíbe hacer campaña libremente; y se informó de que el Estado confiscó autobuses y vehículos de campaña, supuestamente por registro ilegal.	0
Uno de los detenidos era el chófer y guardaespaldas de Majed Hamdan, hermano de Mustafá Hamdan, que dirige una empresa que, al parecer, se encargaba de la seguridad del hotel St.	1
"El Consejo de Seguridad recuerda sus resoluciones 1265 (1999), de 17 de septiembre de 1999, y 1296 (2000), de 19 de abril de 2000, sobre la protección de los civiles en los conflictos armados, así como las declaraciones de su Presidencia de 12 de febrero de 1999 (S/PRST/1999/6), de 15 de marzo de 2002 (S/PRST/2002/6) y de 20 de diciembre de 2002 (S/PRST/2002/41), y reafirma la necesidad de mantener la protección de los civiles en los conflictos armados como tema importante del orden del día del Consejo.	0
