id	ar	en	es	Relevant
1998/s/1998/44/add_17/17:1	الحالة في أنغــوﻻ )انظــــر S/25070/Add.4 و 10 و 17 و 22 و 23 و 28 و 37 و 44 و 50؛ و S/1994/20/Add.5 و 10 و 21 و 25 و 31 و 35 و 38 و 42 و 43 و 48؛ و S/1995/40/Add.5 و 9 و 14 و 18 و 31 و 40 و 50؛ و S/1996/15/Add.5 و 16 و 18 و 27 و 40 و 49؛ و S/1997/40/Add.4 و 8 و 11 و 12 و 15 و 26 و 29 و 34 و 39 و 43؛ و S/1998/44/Add.4 و 11؛ وانظر أيضا S/19420/Add.51؛ و S/22110/Add.21؛ و S/23370/Add.12 و 27 و 37 و 40 و 43 و 48 و 51(	The situation in Angola (see S/25070/Add.4, 10, 17, 22, 23, 28, 37, 44 and 50; S/1994/20/Add.5, 10, 21, 25, 31, 35, 38, 42, 43 and 48; S/1995/40/Add.5, 9, 14, 18, 31, 40 and 50; S/1996/15/Add.5, 16, 18, 27, 40 and 49; S/1997/40/Add.4, 8, 11, 12, 15, 26, 29, 34, 39 and 43; and S/1998/44/Add.4 and 11; see also S/19420/Add.51; S/22110/Add.21; and S/23370/Add.12, 27, 37, 40, 43, 48 and 51)	La situación en Angola (véanse S/25070/Add.4, 10, 17, 22, 23, 28, 37, 44 y 50; S/1994/20/Add.5, 10, 21, 25, 31, 35, 38, 42, 43 y 48; S/1995/40/Add.5, 9, 14, 18, 31, 40 y 50; S/1996/15/Add.5, 16, 18, 27, 40 y 49; S/1997/40/Add.4, 8, 11, 12, 15, 26, 29, 34, 39 y 43; y S/1998/44/Add.4 y 11; véanse también S/19420/Add.51; S/22110/Add.21; y S/23370/Add.12, 27, 37, 40, 43, 48 y 51)	0
2002/s/ac_26/2002/7/418:1	(ه) تعويض الموظفين عن فقدان الأمتعة الشخصية (033 969 ريالا سعوديا)؛	Compensation to employees for personal property loss (SAR 969,033);	d) Indemnización a los empleados por pérdida de bienes personales (969.033 riyals);	0
1999/s/1999/1087/17:1	٤ - وقد تم تأجيل الدورة التاسعة لمجلس التنسيـق الذي كـان من المقـرر في اﻷصـل أن ينعقـد في ٣٠ تموز/يوليه إلى أجل غير مسمى.	4. The ninth session of the Coordinating Council, which had originally been planned for 30 July, has been postponed indefinitely.	El noveno período de sesiones del Consejo de Coordinación, que inicialmente se había previsto para el 30 de julio, se ha pospuesto por tiempo indefinido.	0
1998/s/1998/1176/28:1	العﻻقات بين سيراليون وجاراتها	Relations between Sierra Leone and its neighbours	Relaciones entre Sierra Leona y los países vecinos	0
2007/s/2007/382/158:6	ولم يجر توفير مرافق لأماكن الجمارك.	Facilities to house General Customs have not yet been provided.	Todavía no se han proporcionado instalaciones para los servicios de aduanas.	0
2002/s/2002/1314/33:3	وإضافة إلى ذلك، استخدمت الإيرادات المتأتية من الفوائد والتي بلغت قيمتها 3.1 ملايين دولار في تمويل مشاريع.	In addition, interest income of $3.1 million has been utilized to finance projects.	Además, se han utilizado 3,1 millones de dólares por concepto de intereses para financiar proyectos.	0
2005/s/2005/30/128:6	وزعم سيرجي لاكتانوف، رئيس شركة الخطوط الجوية غلوريا، أن الطائرة الثانية التي وصلت إلى بيني من الخرطوم، المسجلة تحت العلامة 9Q-CMJ لم تكن تابعة لشركة الخطوط الجوية غلوريا، رغم تسجيلها بهذا الشكل في سجلات وكالة الخطوط الجوية في بيني.	Serge Laktanov, the head of Gloria Airways, contended that the second aircraft to arrive from Khartoum at Beni, 9Q-CMJ, was not a Gloria Airways plane, despite its being registered in the Beni RVA logbook as such.	Serge Laktanov, jefe de Gloria Airways, sostiene que el segundo avión que llegó de Jartum a Beni, el 9Q-CMJ, no era un aparato de su empresa, a pesar de que estaba registrado como tal en el diario de vuelos de la RVA en Beni.	0
2011/s/2011/484/117:2	وبحسب أحد الأعضاء، عندما افتُتحت مؤخراً جلسة بدون قائمة متكلمين "لم يتكلّم إلا من كان لديه ما يقوله، وكان عدد الكلمات التي أُلقيت علينا أقل.	According to one member, when a recent session was opened without a list, "only those who had something to say spoke. We had fewer speeches.	A juicio de un miembro, en una sesión reciente que se declaró abierta sin una lista, "solo hablaron los que tenían algo que decir. Hubo menos discursos.	0
2006/s/2006/758/1:1	الولايات المتحدة الأمريكية: مشروع قرار	United States of America: draft resolution	Estados Unidos de América: proyecto de resolución	0
2002/s/2002/736/add_1/4:2	وصدرت جميع الردود كوثائق من وثائق اللجنة على النحو المشار إليه أدناه:	All of the replies have been issued as documents of the Committee, as indicated below:	Todas las respuestas se han publicado como documentos del Comité, según se indica a continuación:	0
2009/s/2009/212/160:1	الأمين العام لجامعة الدول العربية	For the Secretary-General of the League of Arab States	Por el Secretario General de la Liga de los Estados Árabes	0
2010/s/inf/64/2037:1	حماية المدنيين في النزاع المسلح()	PROTECTION OF CIVILIANS IN ARMED CONFLICT	PROTECCIÓN DE LOS CIVILES EN LOS CONFLICTOS ARMADOS	0
2002/s/2002/834/32:4	وتمثل الشهور الستة القادمة مرحلة ذات أهمية بالغة، للعملية وللبلاد على حد سواء.	The next six months are critical, both for the operations and for the country.	Los próximos seis meses son decisivos para las operaciones y para el país.	0
2014/s/2014/10/add_4/10:1	الحالــة في جمهورية أفريقيا الوسطى (6 آب/أغسطس 1997؛ 22 كانون الثاني/يناير 2014)	The situation in the Central African Republic (6 August 1997; 22 January 2014)	La situación en la República Centroafricana (6 de agosto de 1997; 22 de enero de 2014)	0
2006/s/2006/981/9:1	وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	Acting under Chapter VII of the Charter of the United Nations,	Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
2007/s/2007/391/79:2	وفي إيتوري، تم فصل 400 2 طفل، منهم 193 فتاة، وفي كيفو الشمالية 439 1 طفلا، منهم 13 فتاة، وفي كيفو الجنوبية 470 طفلا، منهم 53 فتاة.	In Ituri, 2,004 children were separated, including 193 girls; in North Kivu, 1,439 children, including 13 girls; and in South Kivu, 470 children, including 53 girls.	En Ituri se separó a 2.004 menores, entre los que había 193 niñas; en Kivu del Norte fueron separados 1.439 menores, entre los que había 13 niñas; y en Kivu del Sur se separó a 470 menores, incluidas 53 niñas.	0
2005/s/2005/30/272:1	164 - وتمركز حلفاء قوات تحرير رواندا التابعة لناكاباكا في مواقع على امتداد سهل روزيزي وفوق الهضاب إلى الغرب، ولا سيما في مناطق سان جي، ولفونيجي وليميرا.	164. The FDLR allies of Colonel Nakabaka have entrenched themselves in positions along the Ruzizi Plain and atop hills to the west, particularly in the areas of Sange, Livungi and Lemera.	Los aliados del Coronel Nakabaka en las FDLR se han atrincherado en posiciones situadas a lo largo de la llanura de Ruzizi y en lo alto de las montañas hacia el oeste, sobre todo en las zonas de Sange, Livungi y Lemera.	0
2010/s/2010/234/46:1	32 - تسارعت وتيرة عملية وضع الدستور من أجل الصومال.	32. The constitution-making process for Somalia has gathered pace.	El proceso de elaboración de una constitución para Somalia ha cobrado impulso.	0
2000/s/ac_26/2000/18/1122:3	وفي القسم الثاني، تتضمن الإشارات إلى شركة جون براون إشارات إلى شركة ديفي ماكي.	In the following section, references to "John Brown" include references to Davy McKee.	En la sección siguiente, las referencias a "John Brown" incluyen también a Davy McKee.	0
2005/s/ac_44/2004/_02_/77/add_2/58:1	قانون بشأن مناولة المواد والنفايات الخطرة	Act on the Handling of Dangerous Substances, Materials and Waste	Ley sobre Manejo de Sustancias, Materiales y Desechos Peligrosos	0
2006/s/2006/822/262:1	(ب) أحداث يمكن أن يعزى وقوعها لمسؤولية فردية	(b) Events for which individual responsibility can be ascribed	b) Hechos respecto de los cuales puede imputarse responsabilidad individual	0
2014/s/2014/73/123:1	الطلب 2، Safet Ekrem Durguti (الحالة: رُفع اسمه من القائمة)	Case 2, Safet Ekrem Durguti (Status: delisted)	Caso 2, Safet Ekrem Durguti (estado: nombre suprimido de la Lista)	0
2013/s/agenda/6949/4:1	2 - الحالة في الشرق الأوسط.	2. The situation in the Middle East.	La situación en el Oriente Medio.	0
2014/s/2014/158/89:1	67 - استند التخطيط للأشهر الاثني عشر المقبلة إلى سيناريوهين اثنين هما: السيناريو الأرجح والسيناريو الأسوأ.	67. Planning for the coming 12 months was based on two scenarios: the most likely scenario and the worst case scenario.	La planificación para los próximos 12 meses se ha basado en dos situaciones posibles: la más probable y la peor que podría darse.	0
2014/s/2014/671/31:1	سادسا: رئاسة المؤتمر	The President of the Republic shall chair the sessions.	El Presidente o Presidenta de la República presidirá los períodos de sesiones.	0
2002/s/ac_26/2002/16/8:1	ثالثاً- الإطار القانوني ومنهجية التحقق والتقييم 30-32 9	LEGAL FRAMEWORK AND VERIFICATION AND VALUATION METHODOLOGY 30-32 8	III. MARCO JURÍDICO Y MÉTODOS DE VERIFICACIÓN Y VALORACIÓN 30 - 32 8	0
2005/s/2005/550/95:5	وهناك أيضا معاهدة ثنائية لتبادل المساعدة القانونية مع الولايات المتحدة الأمريكية.	A bilateral Mutual Legal Assistance Treaty (MLAT) with the United States of America is also in place.	También existe un tratado bilateral de asistencia judicial mutua con los Estados Unidos de América.	0
2006/s/2006/78/112:1	S/2002/964 المؤرخة 27 آب/أغسطس 2002	S/2002/964 of 27 August 2002	S/2002/964, de 27 de agosto de 2002	0
2003/s/2003/1069/4:1	ثانيا - تنفيذ اتفاق لينا - ماركوسي	II. Implementation of the Linas-Marcoussis Agreement	II. Aplicación del Acuerdo de Linas-Marcoussis	0
2007/s/2007/10/73:1	86 - إحاطة مقدمة من صاحب السعادة السيد نيبوشا تشوفيتش، نائب رئيس مجلس وزراء صربيا بجمهورية يوغوسلافيا الاتحادية.	86. Briefing by His Excellency Mr. Nebojša Čovič, Deputy Prime Minister of Serbia, Federal Republic of Yugoslavia.	86. Exposición del Excmo. Sr. Nebojša Čovič, Viceprimer Ministro de Serbia (República Federativa de Yugoslavia).	0
2011/s/ac_52/2011/52/35:1	الفقرة 15 من قرار مجلس الأمن 1970 (2011)	Paragraph 15 of resolution 1970 (2011)	Párrafo 15 de la resolución 1970 (2011)	0
1998/s/1998/342/53:1	إن القول بوجود أدلة دون إيضاحات هو اسلوب )بوليسي( وهو ليس اسلوب عمل هيئات اﻷمم المتحدة.	It is inappropriate for United Nations agencies to make unsubstantiated allegations.	El hecho de manifestar que existen pruebas, sin más aclaraciones, constituye un método "policial", impropio de un organismo de las Naciones Unidas.	0
2001/s/agenda/4256/5:1	تقرير الأمين العام عن بعثة مراقبي الأمم المتحدة في بريفلاكا (S/2000/1251)	Report of the Secretary-General on the United Nations Mission of Observers in Prevlaka (S/2000/1251).	Informe del Secretario General sobre la Misión de Observadores de las Naciones Unidas en Prevlaka (S/2000/1251).	0
2010/s/2010/10/add_30/48:1	43 - عدم الانتشار (29 أيار/مايو 2006؛ 28 حزيران/يونيه 2010).	43. Non-proliferation (29 March 2006; 28 June 2010).	43. No proliferación (29 de marzo de 2006; 28 de junio de 2010).	0
2010/s/inf/64/3757:1	نائبا الرئيس: الاتحاد الروسي وبوركينا فاسو	ViceChairmen: Burkina Faso and Russian Federation	Vicepresidentes: Burkina Faso y Federación de Rusia	0
2008/s/2008/645/19:3	وتشير التوقعات المتعلقة برصيد الحساب الجاري إلى وجود فائض يُعادل 4.7 في المائة من الناتج المحلي الإجمالي في عام 2008، بفضل زيادة الفائض التجاري نتيجة ارتفاع أسعار السلع الأساسية.	The forecast current-account balance shows a surplus equivalent to 4.7 per cent of GDP in 2008, owing to a widening trade surplus supported by high commodity prices.	El saldo en cuenta corriente previsto indica un superávit equivalente a 4,7% del PIB en 2008, debido a una ampliación del superávit comercial derivada de los precios elevados de los productos básicos.	0
2010/s/2010/10/add_9/23:1	17 - الحالة في منطقة البحيرات الكبرى (1 تشرين الثاني/نوفمبر 1996؛ 9 تشرين الثاني/نوفمبر 2009).	17. The situation in the Great Lakes region (1 November 1996; 9 November 2009).	17. La situación en la región de los Grandes Lagos (1 de noviembre de 1996; 9 de noviembre de 2009).	0
2004/s/2004/396/108:4	فلا تزال ليبريا تفتقر لخدمات الكهرباء والمياه حتى في منروفيا العاصمة.	Liberia still has no public electric or water utilities, even in the capital, Monrovia.	Liberia sigue careciendo de servicios públicos de suministro de electricidad o abastecimiento de agua incluso en la capital, Monrovia.	0
2002/s/2002/1353/10:1	التوقيع على مذكرة الالتزام	Signing of the Memorandum of Commitment	Firma del Memorando de Compromiso	0
