en	Relevant
ويعرب المجلس عن بالغ قلقه لأن المدنيين ما زالوا يشكلون غالبية ضحايا أعمال العنف التي ترتكبها أطراف النزاعات المسلحة، بما في ذلك نتيجة الاستهداف المتعمد، والاستخدام العشوائي والمفرط للقوة، واستخدام المدنيين كدروع بشرية، واستخدام القوة بشكل عشوائي ومفرط، واستخدام المدنيين كدروع بشرية. العنف الجنسي والعنف القائم على النوع الاجتماعي، بالإضافة إلى جميع الأعمال الأخرى التي تنتهك القانون الدولي المعمول به.	1
484 - وفي المناقشات التي جرت مع اللجنة بشأن منهجية لجان الاغتصاب، تم التأكيد بشكل كبير على الدعاية الواسعة النطاق لولاية اللجان.	1
420 - يقيم القسم أدناه مدى فعالية التدابير التي اتخذتها حكومة السودان خاصة للتحقيق في الجرائم وتقديم مرتكبيها إلى العدالة.	0
وحدة الاستخبارات المالية: منشأة وعاملة	0
"""ويدعو مجلس الأمن بوروندي إلى منع تقديم أي دعم من أراضيها إلى الجماعات المسلحة في جمهورية الكونغو الديمقراطية."	1
30 - وبشكل عام، كان موقف السلطات الحكومية تجاه اللجنة متعاونا.	1
كما تركز على حظر وحجب مواقع الإنترنت التي تحتوي على مواد متطرفة وعلى تنظيم المشاكل في هذا المجال.	1
توصي اللجنة بمحاكمة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة واستخدام ونقل أسلحة الشرطة الوطنية لتيمور - ليشتي بشكل غير قانوني في 8 مايو و/أو 21 مايو: روجيريو لوباتو، أوسيبيو سالسينيا، أنطونيو دا كروز، فيسنتي دا كونسيساو، المعروف أيضًا باسم راي لوس، ماتيوس. دوس سانتوس بيريرا، المعروف أيضًا باسم موركات، ولياندرو لوباتو، المعروف أيضًا باسم جراي هارانا، وأنطونيو لورديس، المعروف أيضًا باسم 55 عامًا، وماركوس دا سيلفا بيداد، المعروف أيضًا باسم لاباداي، وفرانسيسكو وسانتا كروز.	1
لقد جرمت جميع الدول الآن في قوانينها المحلية توفير الملاذ الآمن للإرهابيين ومؤيديهم واستخدام أراضيها لارتكاب أعمال إرهابية أو الإعداد لها ضد دول أخرى أو مواطنيها.	1
195 - وقد أعطت هذه القراءة للمعلومات من قبل بعض المصادر بعدا إضافيا للصراع.	0
بعد الهجوم، توجه جميع سكان المنطقة إلى كايلك.	1
بعض هؤلاء المجندين في رابطة الشباب الشيوعي من الجيش والميليشيا الماوية تقل أعمارهم عن 18 عامًا.	1
31- وتعتبر الدولة أن انتشار المسيحية يشكل تهديداً خطيراً بشكل خاص، لأنه يتحدى إيديولوجياً عبادة الشخصية الرسمية ويوفر منبراً للتنظيم الاجتماعي والسياسي والتفاعل خارج نطاق الدولة.	1
وترى هذه الدولة أن مثل هذا النشاط، في أشكاله المتطرفة، غالبا ما يؤدي إلى التطرف العنيف وفقدان الأرواح.	1
634 - يتضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبها الجنجويد وجنود الحكومة في دارفور كانت واسعة النطاق ومنهجية، وبالتالي قد ترقى إلى مستوى جريمة ضد الإنسانية.	1
وتم فصل النساء والأطفال عن الرجال، واحتجازهم في منطقة حول المسجد، ثم أخذهم خاطفوهم في وقت لاحق ليتم اغتصابهم.	1
وفي ذلك الاجتماع، اتفق الطرفان على مزيد من التعاون في قضايا مسح السكك الحديدية وعودة اللاجئين والنازحين داخليا.	1
452. بموجب المادة 31 من قانون الأمن الوطني، يجوز لضابط الأمن بموجب أمر يصدره المدير العام أن يقوم بإلقاء القبض على شخص أو تفتيشه أو احتجازه والتحقيق معه. ويحق له خلال ثلاثة أيام أن يزود المحتجز بأسباب اعتقاله واحتجازه.	1
"""ويقر مجلس الأمن بأن الإرهاب لن يُهزم بالقوة العسكرية وتدابير إنفاذ القانون والعمليات الاستخباراتية وحدها، ويشدد على ضرورة معالجة الظروف المؤدية إلى انتشار الإرهاب، بما في ذلك، على سبيل المثال لا الحصر، الحاجة إلى تعزيز الجهود الرامية إلى الوقاية الناجحة والحل السلمي للصراعات الطويلة الأمد، والحاجة إلى تعزيز سيادة القانون وحماية حقوق الإنسان والحريات الأساسية والحكم الرشيد والتسامح والشمول لتوفير بديل قابل للتطبيق لأولئك الذين قد يكونون عرضة للتجنيد الإرهابي والتطرف المؤدي إلى العنف."	1
"""ويؤكد مجلس الأمن من جديد كذلك ضرورة مكافحة التهديدات التي يتعرض لها السلام والأمن الدوليان نتيجة للأعمال الإرهابية، بجميع الوسائل، وفقا لميثاق الأمم المتحدة."	1
ويشدد على ضرورة الالتزام غير المشروط بعملية تكامل القوات المسلحة، بروح الاتفاق الشامل والشامل.	1
وقُتل العديد من الأشخاص وأصيب أكثر من 100 شخص.	1
ويعتقد أن هذه الميليشيات تعمل في المقام الأول تحت هيكل الإدارة القبلية.	1
إن التعذيب محظور تماما بموجب اتفاقيات جنيف، سواء في النزاعات المسلحة الداخلية أو الدولية.	1
