ar	Relevant
٤٨٤ - وفي المناقشات التي جرت مع اللجنة بشأن منهجية لجان الاغتصاب، تم التأكيد إلى حد كبير على الدعاية الواسعة النطاق لولاية اللجان.	1
420- ويقيّم الفرع أدناه فعالية التدابير التي اتخذتها حكومة السودان خاصة للتحقيق في الجرائم وتقديم مرتكبيها إلى العدالة.	0
وحدة الاستخبارات المالية: منشأة وتشغيلية	0
”ويدعو مجلس الأمن بوروندي إلى منع تقديم أي دعم من أراضيها للجماعات المسلحة في جمهورية الكونغو الديمقراطية.	1
30- وبصفة عامة، كان موقف السلطات الحكومية من اللجنة متعاوناً.	1
كما يشدد على حظر ووقف مواقع الإنترنت التي تحتوي على مواد متطرفة، وعلى تنظيم المشاكل في هذا المجال.	1
وتوصي اللجنة بمقاضاة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة واستخدام ونقل أسلحة الشرطة الوطنية لتيمور - ليشتي بصورة غير مشروعة في 8 أيار/مايو و/أو 21 أيار/مايو: روجريو لوباتو، أوسيبيو سالسينها، أنطونيو دا كروز، فيسنت دا كونسيتشاو، المعروف أيضا باسم راي لوس، ماتيوس دوس سانتوس بيريرا، المعروف أيضا باسم موراكات، لياندرو لوباتو، المعروف أيضا باسم غراي هارانا، أنطونيو لورديس، المعروف أيضا باسم 55، ماركوس دا سيلفا بيدادي، المعروف أيضا باسم لاباداي، فرانسيسكو وسانتا كروز.	1
وقد جرّمت جميع الدول الآن في قوانينها المحلية توفير ملاذ آمن للإرهابيين ومؤيديهم واستخدام أراضيها لارتكاب أعمال إرهابية أو الإعداد لها ضد دول أخرى أو ضد مواطنيها.	1
195- وقد أضفت قراءة المعلومات الواردة من بعض المصادر بعداً إضافياً للنزاع.	0
وبعد الهجوم، توجه جميع سكان المنطقة إلى كايلك.	1
وبعض هؤلاء المجندين الشباب من عصبة الشيوعية من الجيش الماوي والميليشيات تقل أعمارهم عن 18 سنة.	1
31- وتعتبر الدولة أن انتشار المسيحية يشكل تهديداً خطيراً بوجه خاص لأنه يتحدى إيديولوجياً طائفة الشخصية الرسمية ويوفر منبراً للتنظيم الاجتماعي والسياسي والتفاعل خارج نطاق الدولة.	1
وترى هذه الدولة أن هذا النشاط، بأشد أشكاله تطرفاً، كثيراً ما يؤدي إلى التطرف العنيف وفقدان الأرواح.	1
634 - ويتضح من المعلومات التي جمعتها اللجنة وتحققت منها أن الاغتصاب أو غيره من أشكال العنف الجنسي التي ارتكبها الجنجويد والجنود الحكوميون في دارفور كان واسع الانتشار ومنهجيا، وبالتالي يمكن أن يشكل جريمة ضد الإنسانية.	1
وتم فصل النساء والأطفال عن الرجال، وحبسوا في منطقة حول المسجد، ثم أخذوهم بعد ذلك من قبل خاطفيهم ليغتصبوا.	1
وفي ذلك الاجتماع، اتفق الطرفان على زيادة التعاون بشأن مسألتي مسح السكك الحديدية وعودة اللاجئين والمشردين داخليا.	1
452- وبموجب المادة 31 من قانون الأمن القومي، يجوز لضابط الأمن، بموجب أمر صادر عن المدير العام، أن يقوم بإلقاء القبض على شخص أو تفتيشه أو احتجازه أو التحقيق معه، ويكون أمامه ثلاثة أيام لتزويده بأسباب القبض عليه واحتجازه.	1
”ويقر مجلس الأمن بأن الإرهاب لن تهزمه القوة العسكرية وتدابير إنفاذ القانون وعمليات الاستخبارات وحدها، ويشدد على ضرورة معالجة الظروف المؤدية إلى انتشار الإرهاب، بما في ذلك، على سبيل المثال لا الحصر، ضرورة تعزيز الجهود الرامية إلى النجاح في منع الصراعات التي طال أمدها وحلها بالوسائل السلمية، وضرورة تعزيز سيادة القانون وحماية حقوق الإنسان والحريات الأساسية والحكم الرشيد والتسامح والشمولية من أجل توفير بديل قابل للاستمرار لأولئك الذين يمكن أن يكونوا عرضة لتجنيد الإرهابيين وللتطرف المؤدي إلى العنف.	1
""" ويؤكد مجلس الأمن من جديد كذلك ضرورة مكافحة الأخطار التي تهدد السلام والأمن الدوليين من جراء الأعمال الإرهابية بجميع الوسائل، وفقا لميثاق الأمم المتحدة."	1
ويشدد على ضرورة الالتزام دون تحفظ بعملية تكامل القوات المسلحة، انطلاقا من روح الاتفاق الشامل والجامع.	1
وقُتل العديد من الأشخاص وأصيب أكثر من 100 شخص بجروح.	1
ويعتقد أن هذه الميليشيات تعمل أساسا في إطار هيكل إداري قبلي.	1
إن التعذيب محظور حظرا باتا بموجب اتفاقيات جنيف، سواء في الصراعات المسلحة الداخلية أو الدولية.	1
116 - لا يزال فريق الرصد يعتبر حظر السفر تدبيرا هاما من تدابير الجزاءات المفروضة على تنظيم القاعدة وحركة الطالبان، ولكنه يلاحظ البراعة التي أبداها الإرهابيون الذين يحاولون عبور الحدود الوطنية دون أن يكتشفوها.	1
285 - وفي بعض الدول، لا تزال التعاريف الغامضة أو الفضفاضة للجرائم الإرهابية تشكل تحديا أمام التنفيذ الفعال للقرار 1373 (2001).	1
