es	Relevant
123. Cuando las milicias atacan conjuntamente con las fuerzas armadas, puede afirmarse que actúan bajo el control efectivo del Gobierno, de conformidad con la noción de control establecida en 1999 en Tadić (Apelación), en los párrafos 98 a 145.	1
Uganda quisiera creer que el Representante Permanente desconoce totalmente el alto nivel de cooperación que está teniendo lugar entre el Gobierno de Uganda, por una parte, y la Misión de las Naciones Unidas en la República Democrática del Congo (MONUC) y el Gobierno de la República Democrática del Congo, por otra.	1
3. Los sistemas comerciales de doble uso se producen con fines civiles, pero también pueden utilizarse en ataques terroristas.	1
Durante el ataque se utilizaron dos helicópteros de combate y un avión Antonov, posiblemente con fines de reconocimiento.	1
"La jurisprudencia de los tribunales penales internacionales ha explicado explícitamente la noción: ""existe un conflicto armado siempre que se recurre a la fuerza armada entre Estados o a la violencia armada prolongada entre autoridades gubernamentales y grupos armados organizados o entre esos grupos dentro de un Estado""."	1
También es sorprendente que ningún elemento perteneciente a las llamadas fuerzas paralelas pueda ser detenido y procesado por esos delitos.	1
Subrayar la necesidad de excluir o rechazar toda forma de amnistía por genocidio, crímenes de lesa humanidad, crímenes de guerra u otras violaciones graves de los derechos humanos en los procesos de solución de conflictos, y de aprobarla, y velar por que ninguna de esas amnistías que se hayan concedido anteriormente impida el enjuiciamiento ante un tribunal creado o asistido por las Naciones Unidas.	1
Esa decisión estableció a partir de esa fecha una prohibición de los vínculos comerciales, económicos, financieros, de transporte y de otra índole con Abjasia a nivel estatal.	1
Dijeron `por qué os quedáis aquí, esclavos'.	1
De los 168 niños, 135 fueron secuestrados con fines de reclutamiento, mientras que 33 fueron secuestrados para programas culturales y políticos o por otras razones.	1
Otro celebró en 2009 un seminario internacional sobre el fortalecimiento de la cooperación y el diálogo en la lucha contra el terrorismo entre los organismos gubernamentales, los medios de comunicación y la sociedad civil.	1
En respuesta a la pandemia de gripe A (H1N1), entre mediados de 2009 y agosto de 2010, el Ministerio de Salud, con el apoyo de la OMS, formuló planes de preparación para pandemias, incluida la mejora de sus sistemas de vigilancia; obtuvo tabletas de tamiflu; instaló un ventilador en el hospital nacional; y llevó a cabo una serie de sesiones de capacitación para trabajadores de la salud.	1
408. Con respecto al derecho internacional humanitario, el artículo 3 común a los Convenios de Ginebra prohíbe los actos de violencia contra la vida y la persona, incluidos los tratos crueles y la tortura, la toma de rehenes y los atentados contra la dignidad personal, en particular los tratos humillantes y degradantes.	1
Después de media hora, otros tres jeeps llegaron del Chad apoyados por un helicóptero militar y una vez más hubo un enfrentamiento con la unidad militar sudanesa en el curso del cual resultaron heridos un soldado y varios civiles.	1
En Darfur meridional, uno de los enfrentamientos más devastadores se produjo el 19 de septiembre cuando el SLM/A atacó posiciones de las Fuerzas Armadas Sudanesas en la aldea de Shaeria y sus alrededores.	1
El Consejo de Seguridad reitera también su apoyo al Representante Especial del Secretario General, Sr. Ahmedou Ould-Abdallah, por sus esfuerzos encaminados a promover el proceso político en Somalia.	1
Actividades marítimas e ingresos: carbón vegetal, pesca y piratería	0
La Dirección Ejecutiva propone tres pequeños ajustes en su organización y práctica operacional para reflejar mejor sus nuevas prioridades y las nuevas actividades propuestas.	1
:: Coordinación sistemática, entre los componentes civil y militar de la misión y entre la misión y los agentes humanitarios, a fin de consolidar los conocimientos especializados sobre la protección de los civiles.	1
- El 30 de noviembre de 2014, aviones de combate del régimen lanzaron un misil contra la ciudad de Andan, matando a 11 personas, entre ellas 1 niño.	1
De conformidad con la orientación normativa del Comité en materia de derechos humanos y lucha contra el terrorismo, la Dirección Ejecutiva incorpora los derechos humanos en su estrategia de comunicaciones, destacando que los Estados deben velar por que sus medidas de lucha contra el terrorismo cumplan las obligaciones que les incumben en virtud del derecho internacional.	1
"""El Consejo de Seguridad acoge con beneplácito la resolución A/RES/64/289 de la Asamblea General, por la que se establece la Entidad de las Naciones Unidas para la Igualdad de Género y el Empoderamiento de las Mujeres (ONU-Mujeres), que estará plenamente operativa en enero de 2011."	1
Para el cumplimiento de la cuarta tarea, la Comisión consideró necesario hacer una evaluación preliminar del grado en que el sistema de justicia penal sudanés ha podido y está dispuesto a enjuiciar y enjuiciar a los presuntos autores de crímenes internacionales perpetrados en Darfur, y luego examinar los diversos mecanismos internacionales existentes.	1
33. De conformidad con el Decreto presidencial No 2004-236 sobre la movilización de las fuerzas armadas nacionales y las instrucciones recibidas durante la reunión celebrada el 24 de marzo entre el Presidente, el Primer Ministro, los Ministros de Defensa y Seguridad Interna, así como los jefes competentes de la policía nacional, la gendarmería y las FANCI, las fuerzas de seguridad se colocaron en muchas zonas de la periferia de la ciudad, en particular en lugares donde estaba previsto celebrar concentraciones y manifestaciones de protesta.	1
44. La Oficina Conjunta de Derechos Humanos de las Naciones Unidas siguió investigando las presuntas violaciones de los derechos humanos y del derecho internacional humanitario cometidas por grupos armados y fuerzas de seguridad nacionales.	1
Es necesario aplicar más eficazmente la resolución 1624 (2005), que alienta el diálogo y la comprensión entre religiones y culturas a fin de combatir la incitación a actos terroristas motivados por el extremismo y la intolerancia.	1
Con ese fin, uno de los instrumentos a disposición de los Estados Miembros es el Registro de Armas Convencionales de las Naciones Unidas, que incluye datos proporcionados por los Estados sobre las transferencias internacionales de armas, así como información sobre las existencias de material bélico, la adquisición mediante la producción nacional y las políticas pertinentes.	1
También celebró conversaciones con investigadores del Tribunal Especial para Sierra Leona y siguió reuniéndose con el Grupo de Expertos establecido en virtud de la resolución 1533 (2004) sobre el flujo de armas a la República Democrática del Congo.	1
El Consejo de Seguridad reconoce los esfuerzos de los países de la región por adoptar medidas pertinentes de conformidad con el derecho internacional para combatir la piratería y el robo a mano armada en el mar y hacer frente a la delincuencia organizada transnacional, como el tráfico de drogas, así como otras medidas para mejorar la seguridad marítima.	1
Alentar a las misiones de mantenimiento de la paz y otras misiones pertinentes de las Naciones Unidas autorizadas por el Consejo de Seguridad, según proceda y caso por caso, a que impidan la apropiación y confiscación ilegales de tierras y bienes pertenecientes a refugiados y desplazados internos y garanticen la protección de los refugiados y desplazados internos que regresan.	1
También acordamos que las partes deberían restablecer un diálogo genuino y muy necesario y proceder, sin demora, al desmantelamiento de las milicias, el desarme, la desmovilización y la reintegración de los combatientes y la organización de elecciones libres, limpias y dignas de crédito.	1
122. Las pruebas demuestran que hombres armados bajo el mando de Abilio Mesquita iniciaron el ataque contra la residencia del General de Brigada Ruak el 24 de mayo, como se describe en los párrafos 69 y 70 supra.	1
