es	Relevant
"64. La cuestión de las armas ligeras no puede abordarse únicamente con medidas de control de armamento. Es parte integrante de un espectro más amplio, en el que se entrecruzan los conflictos, la seguridad, la violencia armada, la delincuencia, el comercio, los derechos humanos, la salud y el desarrollo."	1
"La perspectiva de la PNTL expuesta a la Comisión era que los peticionarios debían ser detenidos y entregados a la PNTL sólo si se desplazaban, y que no se autorizaba ninguna operación para capturar a los peticionarios."	1
"123. Cuando las milicias atacan conjuntamente con las fuerzas armadas, puede sostenerse que actúan bajo el control efectivo del Gobierno, en consonancia con la noción de control establecida en 1999 en Tadić (Apelación), en los apartados 98 a 145."	1
"Uganda desearía creer que el Representante Permanente desconoce totalmente el alto nivel de cooperación que se está produciendo entre el Gobierno de Uganda, por una parte, y la Misión de las Naciones Unidas en la República Democrática del Congo (MONUC) y el Gobierno de la República Democrática del Congo, por otra."	1
3. Los sistemas comerciales de doble uso se producen con fines civiles pero también pueden utilizarse en atentados terroristas.	1
"Durante el ataque se utilizaron dos helicópteros artillados y un avión Antonov, posiblemente con fines de reconocimiento."	1
"La jurisprudencia de los tribunales penales internacionales ha desarrollado explícitamente la noción: ""existe un conflicto armado siempre que haya recurso a la fuerza armada entre Estados o violencia armada prolongada entre autoridades gubernamentales y grupos armados organizados o entre tales grupos dentro de un Estado""."	1
También resulta sorprendente que ningún elemento perteneciente a las denominadas fuerzas paralelas pudiera ser detenido y procesado por estos delitos.	1
"Subrayar la necesidad de excluir y rechazar cualquier forma de amnistía por genocidio, crímenes contra la humanidad, crímenes de guerra u otras violaciones graves de los derechos humanos en los procesos de resolución de conflictos, así como el respaldo a dicha amnistía, y garantizar que ninguna amnistía de este tipo concedida con anterioridad impida el enjuiciamiento ante cualquier tribunal creado o asistido por las Naciones Unidas."	1
"Dicha decisión estableció a partir de la citada fecha la prohibición de los vínculos comerciales, económicos, financieros, de transporte y de otro tipo con Abjasia a nivel estatal."	1
"Me dijeron: ""¿Por qué os quedáis aquí, esclavos?"	1
"De los 168 niños, 135 fueron secuestrados con fines de reclutamiento, mientras que 33 lo fueron para programas culturales y políticos o por otros motivos."	1
"En 2009 se celebró otro seminario internacional sobre el fortalecimiento de la cooperación antiterrorista y el diálogo entre los organismos gubernamentales, los medios de comunicación y la sociedad civil."	1
"En respuesta a la pandemia de gripe A (H1N1), desde mediados de 2009 hasta agosto de 2010, el Ministerio de Sanidad, con el apoyo de la OMS, elaboró planes de preparación para la pandemia, incluida la mejora de sus sistemas de vigilancia; obtuvo comprimidos de Tamiflu; instaló un respirador en el hospital nacional; y llevó a cabo una serie de sesiones de formación para el personal sanitario."	1
"408. En cuanto al derecho internacional humanitario, el artículo 3 común a los Convenios de Ginebra prohíbe los actos de violencia contra la vida y la persona, incluidos los tratos crueles y la tortura, la toma de rehenes y los ultrajes a la dignidad personal, en particular los tratos humillantes y degradantes."	1
"Al cabo de media hora, llegaron otros tres jeeps desde Chad apoyados por un helicóptero militar y de nuevo se produjo un enfrentamiento con la unidad militar sudanesa en el transcurso del cual resultaron heridos un soldado y varios civiles."	1
"En Darfur meridional, uno de los enfrentamientos más devastadores se produjo el 19 de septiembre, cuando el SLM/A atacó posiciones de las Fuerzas Armadas sudanesas en la aldea de Shaeria y sus alrededores."	1
"El Consejo de Seguridad reitera también su apoyo al Representante Especial del Secretario General, Sr. Ahmedou Ould-Abdallah, por sus esfuerzos para hacer avanzar el proceso político en Somalia."	1
"Actividades e ingresos marítimos: carbón vegetal, pesca y piratería"	0
35. La Dirección Ejecutiva propone tres ajustes menores en su organización y práctica operativa para reflejar mejor el cambio de sus prioridades y las nuevas actividades propuestas.	1
"▪ Coordinación sistemática, entre los componentes civil y militar de la misión y entre la misión y los actores humanitarios, con el fin de consolidar los conocimientos especializados en materia de protección de civiles."	1
"o El 30 de noviembre de 2014, aviones de guerra del régimen lanzaron un misil contra la ciudad de Andan, matando a 11 personas, entre ellas un niño. Dar`a"	1
"En consonancia con las orientaciones políticas del Comité sobre derechos humanos y lucha antiterrorista, la Dirección Ejecutiva incorpora los derechos humanos a su estrategia de comunicación, subrayando que los Estados deben garantizar que sus medidas antiterroristas cumplen las obligaciones que les impone el Derecho internacional."	1
"""El Consejo de Seguridad acoge con satisfacción la resolución A/RES/64/289 de la Asamblea General por la que se establece la Entidad de las Naciones Unidas para la Igualdad de Género y el Empoderamiento de las Mujeres (ONU Mujeres), que estará plenamente operativa en enero de 2011."	1
"17. Para el cumplimiento de la cuarta tarea, la Comisión consideró necesario realizar una evaluación preliminar del grado en que el sistema de justicia penal sudanés ha sido capaz y ha estado dispuesto a procesar y llevar a juicio a los presuntos autores de crímenes internacionales perpetrados en Darfur, y luego considerar los diversos mecanismos internacionales existentes disponibles."	1
"33. De conformidad con el Decreto Presidencial Nº 2004-236 por el que se movilizaban las fuerzas armadas nacionales y las instrucciones recibidas durante la reunión del 24 de marzo entre el Presidente, el Primer Ministro, los Ministros de Defensa y de Seguridad Interior, así como los jefes correspondientes de la policía nacional, la gendarmería y las FANCI, las fuerzas de seguridad se situaron en muchas zonas de la periferia de la ciudad, en particular en los lugares donde estaba previsto que tuvieran lugar concentraciones de protesta y manifestaciones."	1
44. La Oficina Conjunta de Derechos Humanos de las Naciones Unidas siguió investigando presuntas violaciones de derechos humanos y del derecho internacional humanitario cometidas tanto por grupos armados como por las fuerzas de seguridad nacionales.	1
"Es necesaria una aplicación más efectiva de la resolución 1624 (2005), que fomenta el diálogo y el entendimiento entre religiones y culturas para contrarrestar la incitación a actos terroristas motivados por el extremismo y la intolerancia."	1
"Para ello, uno de los instrumentos a disposición de los Estados miembros es el Registro de Armas Convencionales de las Naciones Unidas. En él figuran los datos facilitados por los Estados sobre las transferencias internacionales de armas, así como información sobre las existencias de material bélico, las adquisiciones mediante la producción nacional y las políticas pertinentes."	1
También mantuvo conversaciones con investigadores del Tribunal Especial para Sierra Leona y siguió reuniéndose con el Grupo de Expertos establecido en virtud de la resolución 1533 (2004) sobre el flujo de armas a la República Democrática del Congo.	1
"El Consejo de Seguridad reconoce los esfuerzos de los países de la región por adoptar las medidas pertinentes, de conformidad con el Derecho internacional, para combatir la piratería y el robo a mano armada en el mar y hacer frente a la delincuencia organizada transnacional, como el tráfico de drogas, así como otras medidas para mejorar la seguridad y la protección marítimas."	1
"Alentar a las misiones de mantenimiento de la paz de las Naciones Unidas y otras misiones pertinentes autorizadas por el Consejo de Seguridad, según proceda y caso por caso, a que impidan la apropiación y confiscación ilegales de tierras y bienes pertenecientes a refugiados y desplazados internos y a que garanticen la protección de los refugiados y desplazados internos que regresan."	1
