ar	VerCoop
وتواصل بعثة الأمم المتحدة في السودان تبادل التقارير العاجلة والمعلومات الحيوية الأخرى مع العملية المختلطة فيما يخص القيود التي فرضتها حكومة السودان على الطيران في جنوب دارفور، والاشتباكات بين حركة العدل والمساواة والقوات المسلحة السودانية.	1
ألف - إنشاء مركز القيادة المتكاملة	0
وفي الحالات التي تدفع فيها فدية، قد يشترك قطاع التأمين والشركات الخاصة ومؤسسات الاستشارات في مجال المخاطر في توفير الأموال أو تسهيل عمليات الدفع. وبحلول عام 2011، تضاعف حجم سوق التأمين ضد أعمال الخطف والفدية، الذي بلغت قيمته 250 مليون دولار في عام 2006().	0
٢٣ - وفي 17 تشرين الأول/أكتوبر، أعلن رئيس أركان الجيش النيجيري عن التوصل إلى اتفاق لوقف الأعمال العدائية مع جماعة بوكو حرام، في أعقاب محادثات يسرتها حكومة تشاد في نجامينا. وفي 19 تشرين الأول/أكتوبر، أعلنت حكومة تشاد أن المفاوضات لا تزال جارية بشأن اتفاق لوقف إطلاق النار والإفراج عن التلميذات اللواتي اختطفن في شيبوك. وفي 4 تشرين الثاني/نوفمبر، أعلنت حكومة نيجيريا الاتحادية أنه لم يتم التوصل إلى أي اتفاق، بيد أن المحادثات سوف تستمر.	1
حث أطراف النزاع المسلح على احترام الاستقلالية المهنية للصحفيين والإعلاميين والأفراد المرتبطين بهم.	1
وفي عام 2010، سنّ الاتحاد الروسي تشريعات شاملة لتعزيز الضوابط المفروضة على استيراد وتصدير وتداول الأسلحة والمتفجرات، مسنِدا المسؤولية العامة عن الإشراف والتحقيق وتنفيذ هذه التدابير إلى مكتب المدعي العام. 194 - تقوم جميع دول المنطقة دون الإقليمية بإصدار وثائق سفر مقروءة آلياً.	0
وفي البيان أعرب الرئيس عباس أيضا عن تأييده الكامل للتدابير التي اتخذتها حكومة لبنان في الأسابيع الأخيرة لحظر حمل السلاح خارج مخيمات اللاجئين الفلسطينيين، ولوقف النقل غير المشروع للأسلحة والأفراد، ولتأكيد حقها الحصري في استخدام القوة وبسط سلطتها على جميع أراضي البلد.	1
يدعو جميع الأطراف إلى التعاون الكامل مع اللجنة الدولية المستقلة للتحقيق التي أنشأها مجلس حقوق الإنسان في [تاريخ] للتحقيق في الوقائع والظروف المحيطة بادعاءات وقوع اعتداءات وانتهاكات جسيمة لحقوق الإنسان ارتُكبت في [البلد المعني] ...، ويطلب إلى الأمين العام إحالة هذا التقرير إلى مجلس الأمن وإلى الهيئات الدولية المعنية الأخرى	1
(ح) يولي أمين المظالم، خلال مرحلة الحوار، الاعتبار الواجب لآراء الدول التي تقترح أسماء لإدراجها في القائمة، وكذلك الدول الأعضاء الأخرى التي تقدم معلومات ذات صلة، ولا سيما الدول الأعضاء الأشد تضرراً من الأعمال أو الارتباطات التي أدت إلى الإدراج الأصلي في القائمة.	1
642- على أن ما خلصت إليه اللجنة من أن السلطات الحكومية لم تنتهج أو تنفذ في دارفور، مباشرة أو عن طريق الميليشيات الخاضعة لسيطرتها، سياسة تستهدف الإبادة الجماعية لا ينبغي بأي حال من الأحوال أن يعتبر تقليلا من خطورة الجرائم التي ارتكبت في تلك المنطقة.	0
7 - يدعو الدول كافة إلى الامتناع عن إجراء تفجيرات نووية تجريبية، وإلى توقيع معاهدة الحظر الشامل للتجارب النووية والتصديق عليها حتى تدخل المعاهدة حيز النفاذ في موعد مبكر؛	1
يحيط علما بوضع سياسة بذل العناية الواجبة في مراعاة حقوق الإنسان، ويشجع [البعثة] على تنفيذها بشكل كامل، ويطلب إلى الأمين العام أن يدرج التقدم المحرز في تنفيذ تلك السياسة ضمن تقاريره المقدمة إلى المجلس؛	1
14 - يلاحظ تطور الصلة بين الإرهاب وتكنولوجيات المعلومات والاتصالات، ولا سيما شبكة الإنترنت، واستخدام هذه التكنولوجيات في ارتكاب أعمال إرهابية وتسهيل ارتكابها من خلال استعمالها في التحريض على الأعمال الإرهابية أو التجنيد لها أو تمويلها أو تخطيطها، ويوجه المديرية التنفيذية إلى مواصلة التصدي لهذه المسألة بالتشاور مع الدول الأعضاء والمنظمات الدولية والإقليمية ودون الإقليمية والقطاع الخاص والمجتمع المدني وإلى إسداء المشورة للجنة عن النُهُج الأخرى الممكنة؛	0
