es	VerCoop
El Gobierno declaró repetidamente que los comandantes militares habían recibido instrucciones de no bombardear.	0
En su resolución 2128 (2013), el Consejo modificó los requisitos de notificación relacionados con el embargo de armas, decidió que recaería en las autoridades liberianas la responsabilidad primordial de notificar al Comité con al menos cinco días de antelación todo envío de suministros de armas mortíferas y material conexo, y toda prestación de asistencia, asesoramiento o capacitación relacionados con actividades militares u otros ámbitos del sector de la seguridad al Gobierno de Liberia.	0
Recordando la resolución 1373 (2001), de 28 de septiembre de 2001, por la que estableció el Comité contra el Terrorismo, y recordando también sus otras resoluciones relativas a las amenazas para la paz y la seguridad internacionales causadas por actos terroristas,	0
La República Popular Democrática de Corea utiliza también la propaganda para incitar el odio nacionalista hacia los enemigos oficiales del Estado, es decir, el Japón, los Estados Unidos de América y la República de Corea, y sus ciudadanos.	0
El funcionamiento actual del servicio de policía, la Policía Nacional de Timor-Leste (PNTL), y, en particular, de la Fuerza de Defensa, las Fuerzas Armadas de Defensa de Timor-Leste (F-FDTL), se ve entorpecido por lo que se considera una falta de legitimidad a raíz del modo en que se crearon.	0
Afirman que los niños quedaron huérfanos como consecuencia del conflicto y que el SLA se ha hecho cargo de ellos.	0
El presente informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 1518 (2003) abarca el período comprendido entre el 1° de enero y el 31 de diciembre de 2009.	1
El Gobierno de Australia, que ocupa actualmente la presidencia del Acuerdo de Wassenaar, ha presentado al Foro Regional de la Asociación de Naciones del Asia Sudoriental (ASEAN) una iniciativa para reducir la amenaza planteada por los sistemas portátiles de defensa antiaérea.	1
Se esperaba que la resolución 1521 (2003) y la resolución 1532 (2004), en la que se pedía la congelación de los activos, se pondrían a disposición del proceso nacional encaminado a indemnizar a las víctimas, ya que la indemnización no se incluía en el mandato del Tribunal.	1
Por ejemplo, tras meses de ataques constantes contra las aldeas de la zona, numerosas personas las abandonaron y se refugiaron en Deleig.	0
Reconoce los efectos perjudiciales que la proliferación de armas, en particular las armas pequeñas, tienen en la seguridad de los civiles al exacerbar los conflictos armados, alienta a [la Misión] a que siga prestando asistencia al Gobierno de [la zona afectada] en relación con el proceso de desarme de los civiles, en particular reforzando la capacidad de las autoridades locales para prevenir los conflictos entre comunidades y supervisando las iniciativas de desarme obligatorio de los civiles a fin de evitar las operaciones de desarme que puedan agravar la inseguridad en [la zona afectada].	0
Desde que llegó a Nairobi el 27 de mayo de 2005, mi Representante Especial ha insistido ante los dirigentes de la subregión y otros interesados en la necesidad de establecer un criterio coordinado para tratar con los dirigentes somalíes e instarlos a entablar un diálogo y abstenerse de acciones militares para resolver las diferencias existentes en las instituciones federales de transición. El 10 de junio se reunió en Kampala con el Presidente Yoweri Museveni de Uganda y el 29 de junio mantuvo conversaciones con el Presidente Ismail Omar Guelleh de Djibouti, y con el Secretario Ejecutivo de la IGAD en Djibouti.	1
Exhorta a todas las partes interesadas a que se aseguren de que en todos los procesos y acuerdos de paz y en toda la planificación para la recuperación y reconstrucción después de los conflictos ... se incluyan medidas concretas para la protección de los civiles, incluidas el restablecimiento del imperio de la ley.	1
Seriamente preocupado, a este respecto, por los recientes ejemplos de atentados contra el personal de las Naciones Unidas perpetrados por grupos terroristas, incluidos los que se benefician de la delincuencia organizada transnacional,	0
Paralelamente a los 12 convenios sobre el terrorismo y a falta de una definición de terrorismo aceptada universalmente, la lista es tanto un símbolo de la determinación de la comunidad internacional como una medida práctica para hacer frente al desafío global contra la paz y la seguridad internacionales planteado por Al-Qaida, los talibanes y sus asociados.	1
En segundo lugar, ha habido una destrucción en gran escala de aldeas en los tres estados de Darfur.	0
El 1 de diciembre, de conformidad con lo dispuesto en el párrafo p) del anexo de la resolución 2160 (2014), el Equipo de Vigilancia presentó un informe escrito especial, preparado en consulta con el Gobierno del Afganistán, la Oficina de las Naciones Unidas contra la Droga y el Delito y otros expertos en sanciones de las Naciones Unidas, sobre casos específicos de cooperación entre grupos de delincuentes organizados, en particular grupos que tomaban rehenes para exigir un rescate, productores y traficantes de estupefacientes, así como quienes explotaban ilegalmente los recursos naturales del Afganistán, incluidas las piedras preciosas y semipreciosas, y las personas, grupos, empresas y entidades que cumplían los criterios de inclusión en la lista de conformidad con el párrafo 1 de la resolución.	1
Además, y esto es importante, la Comisión ha reunido una cantidad considerable de material sobre diversas personas influyentes, instituciones, grupos de personas o comités que han desempeñado un papel importante en el conflicto de Darfur e incluso han planificado, impartido órdenes, autorizado o instigado ataques.	0
Esas normas pueden guardar relación con a) la extensión y orientación al sector privado; b) la supervisión de las organizaciones de beneficencia; c) medidas coercitivas para que las organizaciones de beneficencia cumplan los requisitos relativos a la lucha contra el blanqueo de dinero y la financiación del terrorismo; y d) el compromiso internacional. E. Empresas y profesiones no financieras	1
El Comité de Derechos Humanos ha enunciado claramente este derecho en su Observación general No. 27. En varias ocasiones, el Comité de Derechos Económicos, Sociales y Culturales ha declarado que los desalojos forzosos son incompatibles en principio con los requisitos del Pacto Internacional de Derechos Económicos, Sociales y Culturales.	0
32. Acoge con beneplácito la presentación periódica de información por parte del Gobierno del Afganistán sobre el contenido de la Lista y los efectos de las sanciones selectivas en lo que concierne a contrarrestar las amenazas a la paz, la estabilidad y la seguridad del Afganistán y a apoyar la iniciativa de reconciliación dirigida por el Afganistán;	1
La reforma del sector de la seguridad sigue siendo uno de los principales retos para la paz y la estabilidad a largo plazo.	0
Fuentes oficiales han informado de que se ha dado muerte a por lo menos tres personas relacionadas con Al-Qaida incluidas en la lista.	0
La desaparición gradual de la línea verde sigue basándose en una evaluación global de las amenazas; en consultas con el centro de mando integrado; y en el mejoramiento de la situación general de seguridad, en particular la determinación de una baja probabilidad de enfrentamientos militares entre los antiguos beligerantes.	1
El Consejo decidió también que la dotación total máxima de la Misión fuera de 2.370 efectivos y un componente de policía de hasta 2.601 efectivos, según lo recomendado por el Secretario General; y exhortó al Secretario General a que se asegurara de que se mantuviera en el país una dotación de efectivos cercana a la dotación de ese momento hasta que presentara su próximo informe al Consejo y a que alertara en ese informe de cualquier cambio importante de la situación.	1
