es	Relevant
"14. Decide que el Comité, al determinar si se deben excluir nombres de la Lista consolidada, considere, entre otras cosas, i) si la persona o entidad se incluyó en la Lista consolidada por un error de identificación, o ii) si la persona o entidad ha dejado de reunir los criterios enunciados en las resoluciones pertinentes, en particular la resolución 1617 (2005); al realizar la evaluación indicada en el apartado ii), el Comité podrá considerar, entre otras cosas, si la persona ha fallecido o si se ha demostrado que la persona o entidad ha roto toda asociación, como se define en la resolución 1617 (2005), con Al-Qaida, Osama bin Laden, los talibanes y sus partidarios, incluidas todas las personas y entidades que figuran en la Lista consolidada; Exenciones 15. Decide prorrogar el plazo para el examen por el Comité de las notificaciones presentadas con arreglo al apartado a) del párrafo 1 de la resolución 1452 (2002) de 48 horas a tres días laborables;"	0
":: El 8 de noviembre de 2014, las fuerzas del régimen atacaron la localidad de Sheikh Miskeen y provocaron la muerte de cinco personas, incluidos dos niños y dos mujeres."	1
El Consejo de Seguridad expresa su profunda preocupación por que los civiles siguen constituyendo la gran mayoría de las víctimas en las situaciones de conflicto armado.	1
"En general se está de acuerdo en que la intensificación de los ataques coincide con la intensificación del conflicto armado interno entre el Gobierno y los dos movimientos rebeldes, es decir, el SLM/A y el JEM."	1
"La cuestión de las armas pequeñas no puede afrontarse sólo con medidas de control de las armas. Es parte de un espectro más amplio en que se cruzan el conflicto, la seguridad, la violencia armada, la delincuencia, el comercio, los derechos humanos, la salud y el desarrollo."	1
"Según lo comunicado a la Comisión por la PNTL, sólo se arrestaría y entregaría a la PNTL a los peticionarios que estuvieran deambulando y no se autorizó ninguna operación de captura."	1
"Cuando las milicias atacan conjuntamente con las fuerzas armadas, se puede afirmar que actúan bajo el control efectivo del Gobierno, lo cual se corresponde con la noción de control enunciada en 1999 en la causa Tadić Appeal (párrs. 98 a 145)."	1
Uganda desearía creer que el Representante Permanente desconoce por completo el elevado nivel de cooperación que tiene lugar entre el Gobierno de Uganda por una parte y la Misión de las Naciones Unidas en la República Democrática del Congo (MONUC) y el Gobierno de la República Democrática del Congo por otra.	1
Sistemas comerciales de doble uso: se fabrican para fines civiles pero también pueden ser utilizados en ataques terroristas.	1
"En el ataque se utilizaron dos helicópteros artillados y un avión Antonov, posiblemente para fines de reconocimiento."	1
"Este concepto se ha analizado explícitamente en la jurisprudencia de los tribunales penales internacionales: ""existe conflicto armado cuando se recurre a la fuerza armada entre Estados o a actos violentos armados y prolongados entre autoridades gubernamentales y grupos armados organizados o entre tales grupos dentro del Estado""."	1
También resulta sorprendente que ningún elemento perteneciente a las denominadas fuerzas paralelas pudiera ser arrestado o enjuiciado por esos delitos.	1
"- Subrayar la necesidad de excluir y rechazar toda forma de amnistía o de aprobación de la amnistía por genocidio, crímenes de lesa humanidad, crímenes de guerra u otras violaciones graves de los derechos humanos en los procesos de resolución de conflictos, y velar por que ninguna amnistía concedida anteriormente constituya un obstáculo para el enjuiciamiento ante cualquier tribunal creado por las Naciones Unidas o que reciba su asistencia."	1
"Dicha decisión estableció a partir de esa fecha una prohibición de las relaciones comerciales, económicas, financieras y de transporte, entre otras, con Abjasia a nivel de Estado."	1
"Nos llamaron ""esclavas"" y nos preguntaron por qué seguíamos ahí."	1
"De esos 168 niños, 135 fueron secuestrados con fines de reclutamiento, mientras los otros 33 fueron secuestrados para programas culturales y políticos o por otras razones."	1
"Otro Estado celebró en 2009 un seminario internacional sobre la intensificación de la cooperación y el diálogo entre los organismos gubernamentales, los medios de comunicación y la sociedad civil en la lucha contra el terrorismo."	1
"En respuesta a la pandemia de gripe por el virus A (H1N1), entre mediados de 2009 y agosto de 2010, el Ministerio de Salud, con el apoyo de la OMS, elaboró un plan de preparación contra la pandemia que incluía, entre otras cosas, la mejora de sus sistemas de vigilancia; la obtención de comprimidos de Tamiflu; la instalación de un respirador artificial en el Hospital Nacional; y la organización de varias sesiones de capacitación para el personal de atención de la salud."	1
"En cuanto al derecho internacional humanitario, el artículo 3 común a los Convenios de Ginebra prohíbe los atentados contra la vida y la integridad corporal, incluidos los tratos crueles y la tortura, la toma de rehenes y los atentados contra la dignidad personal, en particular los tratos humillantes y degradantes."	1
"Media hora después, llegaron al lugar otros tres jeeps procedentes del Chad, apoyados por un helicóptero militar, y se produjo un nuevo enfrentamiento con la unidad militar sudanesa, en el cual un soldado y varios civiles resultaron heridos."	1
"En Darfur meridional, uno de los enfrentamientos más devastadores ocurrió el 19 de septiembre cuando el SML/A atacó posiciones de las Fuerzas Armadas del Sudán en la aldea de Shaeria y sus alrededores."	1
"El Consejo de Seguridad reitera también su apoyo al Representante Especial del Secretario General, Sr. Ahmedou OuldAbdallah, por sus esfuerzos para hacer avanzar el proceso político en Somalia."	1
"Actividades marítimas e ingresos - carbón, pesca y piratería"	0
La Dirección Ejecutiva propone tres pequeños ajustes en su organización y sus prácticas operacionales para reflejar mejor el cambio de prioridades y las nuevas actividades propuestas.	1
:: Se mantenga una coordinación sistemática entre los componentes civiles y militares de la misión y entre la misión y los agentes humanitarios con el fin de consolidar los conocimientos adquiridos en materia de protección de la población civil.	1
":: El 30 de noviembre de 2014, unos aviones de combate del régimen lanzaron un misil sobre la ciudad de Andan y causaron la muerte de 11 personas, incluido 1 niño. Deraa"	1
"En consonancia con la orientación normativa del Comité en materia de derechos humanos y lucha contra el terrorismo, la estrategia de comunicación de la Dirección Ejecutiva tiene en cuenta los derechos humanos, destacando que los Estados deben garantizar que sus medidas de lucha contra el terrorismo respeten las obligaciones que les incumben en virtud del derecho internacional."	1
"El Consejo de Seguridad acoge con beneplácito la resolución 64/289 de la Asamblea General, en que se estableció la Entidad de las Naciones Unidas para la Igualdad entre los Géneros y el Empoderamiento de la Mujer (ONUMujeres), que comenzará a funcionar plenamente en enero de 2011."	1
"A los efectos de la cuarta tarea, la Comisión consideró necesario hacer una determinación preliminar de la medida en que el sistema de justicia penal del Sudán había podido perseguir y someter a la justicia a los presuntos autores de crímenes internacionales cometidos en Darfur y había estado dispuesto a ello, para examinar luego los diversos mecanismos internacionales que existen."	1
"De conformidad con el Decreto Presidencial No. 2004-236, por el que se movilizaba a las fuerzas armadas nacionales, y con las instrucciones recibidas en la reunión celebrada el 24 de marzo por el Presidente, el Primer Ministro, los Ministros de Defensa y Seguridad Interna y los jefes pertinentes de la policía nacional, la gendarmería y las FANCI, las fuerzas de seguridad fueron estacionadas en muchas zonas de la periferia urbana, en particular en las localidades donde se habían previsto concentraciones y manifestaciones."	1
La Oficina Conjunta de Derechos Humanos de las Naciones Unidas sigue investigando las presuntas infracciones de esos derechos y del derecho internacional humanitario cometidas tanto por los grupos armados como por las fuerzas de seguridad nacionales.	1
"Es preciso aplicar más eficazmente la resolución 1624 (2005), que alienta el diálogo y el entendimiento entre religiones y culturas a fin de luchar contra la incitación a la comisión de actos de terrorismo por motivos de extremismo e intolerancia."	1
